"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.253900167E0,1.012651634E1,-4.139418030E1,-4.644525146E1,6.303321251E1
3.263944167E0,9.749757767E0,-4.166971207E1,-4.715563965E1,6.367948674E1
3.273987167E0,9.593341827E0,-4.167543030E1,-4.683654785E1,6.342346500E1
3.284031167E0,9.363872528E0,-4.152600479E1,-4.678192139E1,6.325060752E1
3.294074167E0,9.205410004E0,-4.192697525E1,-4.733135986E1,6.389732744E1
3.304118167E0,8.956037521E0,-4.156639099E1,-4.684680176E1,6.326609126E1
3.314162167E0,8.648929596E0,-4.200218582E1,-4.707318115E1,6.367787670E1
3.324205167E0,8.344121933E0,-4.230075073E1,-4.707415771E1,6.383536800E1
3.334249167E0,8.280960083E0,-4.188059998E1,-4.641467285E1,6.306251510E1
3.344293167E0,7.499982834E0,-4.233154297E1,-4.702593994E1,6.371536942E1
3.354336167E0,7.325080872E0,-4.245369339E1,-4.677380371E1,6.359057796E1
3.364380167E0,6.710311890E0,-4.263885880E1,-4.714898682E1,6.392282474E1
3.374423167E0,6.274591446E0,-4.281603241E1,-4.728308105E1,6.409581018E1
3.384467167E0,5.873260498E0,-4.261597061E1,-4.676031494E1,6.353851740E1
3.394511166E0,5.396255493E0,-4.296522522E1,-4.709686279E1,6.397847010E1
3.404554167E0,5.784187317E0,-4.285823822E1,-4.679016113E1,6.371502637E1
3.414598166E0,5.439949036E0,-4.277388382E1,-4.682800293E1,6.365579346E1
3.424642167E0,5.038948059E0,-4.309138489E1,-4.725006104E1,6.414691510E1
3.434685166E0,5.038948059E0,-4.309138489E1,-4.725006104E1,6.414691510E1
3.444729167E0,5.311573029E0,-4.302617264E1,-4.691540527E1,6.387894482E1
3.454772166E0,5.318820953E0,-4.315628815E1,-4.737829590E1,6.430752666E1
3.464816167E0,5.261774063E0,-4.308498001E1,-4.774304199E1,6.452441265E1
3.474860167E0,5.462579727E0,-4.304523468E1,-4.738458252E1,6.424975227E1
3.484903167E0,5.018239975E0,-4.291471863E1,-4.793249512E1,6.453200675E1
3.494947167E0,4.584175110E0,-4.280957794E1,-4.751562500E1,6.412027171E1
3.504990167E0,4.340156555E0,-4.266526031E1,-4.776422119E1,6.419176133E1
3.515034167E0,3.763433456E0,-4.275370026E1,-4.803515625E1,6.441598057E1
3.525078167E0,3.483964920E0,-4.232042313E1,-4.743334961E1,6.366379568E1
3.535121167E0,3.148139954E0,-4.260562897E1,-4.785314941E1,6.414884499E1
3.545165167E0,3.108385086E0,-4.275041962E1,-4.778570557E1,6.419294425E1
3.555209167E0,3.248016357E0,-4.270622253E1,-4.739819336E1,6.388239027E1
3.565252167E0,3.274303436E0,-4.284354401E1,-4.774554443E1,6.423338181E1
3.575296167E0,3.355836868E0,-4.278953171E1,-4.760052490E1,6.409380341E1
3.585339167E0,3.236131668E0,-4.276824188E1,-4.805352783E1,6.441068699E1
3.595383167E0,3.308088303E0,-4.256299973E1,-4.829968262E1,6.446248316E1
3.605427166E0,3.316648483E0,-4.221443939E1,-4.845989990E1,6.435387284E1
3.615470167E0,3.135072708E0,-4.232289124E1,-4.876654053E1,6.464697424E1
3.625514166E0,3.067632675E0,-4.231729507E1,-4.848162842E1,6.442539970E1
3.635558167E0,2.971502304E0,-4.231691742E1,-4.872991943E1,6.460771141E1
3.645601167E0,2.846782684E0,-4.235013580E1,-4.864959717E1,6.456331372E1
3.655645167E0,2.969316483E0,-4.221434021E1,-4.810540771E1,6.407025528E1
3.665688167E0,2.765949249E0,-4.261445999E1,-4.811669922E1,6.433396785E1
3.675732167E0,2.763477325E0,-4.296833420E1,-4.749981689E1,6.411042938E1
3.685776167E0,2.721176147E0,-4.295586014E1,-4.702722168E1,6.375084547E1
3.695819166E0,2.607007980E0,-4.331364059E1,-4.761450195E1,6.442056153E1
3.705863167E0,2.839969635E0,-4.323979568E1,-4.707830811E1,6.398525184E1
3.715907167E0,2.462154388E0,-4.339333725E1,-4.766589355E1,6.450644410E1
3.725950167E0,2.294424057E0,-4.316389465E1,-4.769714355E1,6.436927595E1
3.735994167E0,2.493278503E0,-4.287285233E1,-4.716760254E1,6.378934577E1
3.746037167E0,2.157039642E0,-4.289521790E1,-4.765032959E1,6.414987489E1
3.756081167E0,2.145450592E0,-4.251756668E1,-4.752209473E1,6.380200563E1
3.766125167E0,1.915285110E0,-4.250559998E1,-4.804638672E1,6.417826441E1
3.776168167E0,1.744279861E0,-4.248192596E1,-4.790728760E1,6.405360841E1
3.786212167E0,1.618099213E0,-4.232335663E1,-4.754315186E1,6.367288316E1
3.796256167E0,1.481672287E0,-4.254705429E1,-4.787469482E1,6.406585351E1
3.806299167E0,1.226783752E0,-4.246219635E1,-4.771166992E1,6.388228678E1
3.816343167E0,1.051204681E0,-4.229735947E1,-4.746282959E1,6.358373882E1
3.826386167E0,6.143150330E-1,-4.240200424E1,-4.773675537E1,6.385221343E1
3.836430167E0,7.120590210E-1,-4.240259552E1,-4.735363770E1,6.356771301E1
3.846474166E0,8.385906219E-1,-4.265462875E1,-4.760064697E1,6.392137499E1
3.856517167E0,9.551792145E-1,-4.249544144E1,-4.739044189E1,6.366026149E1
3.866561166E0,1.236112595E0,-4.232920837E1,-4.719018555E1,6.340507446E1
3.876605167E0,1.302915573E0,-4.244279099E1,-4.779614258E1,6.393402334E1
3.886648166E0,1.617916107E0,-4.235771561E1,-4.763397217E1,6.376353996E1
3.896692167E0,1.692602158E0,-4.225433731E1,-4.793829346E1,6.392475188E1
3.906735166E0,1.548721313E0,-4.208345413E1,-4.812377930E1,6.394774260E1
3.916779167E0,1.495359421E0,-4.212391663E1,-4.783312988E1,6.375475485E1
3.926823167E0,1.495359421E0,-4.212391663E1,-4.783312988E1,6.375475485E1
3.936866167E0,1.350370407E0,-4.225772476E1,-4.811401367E1,6.405073859E1
3.946910167E0,1.302391052E0,-4.234909058E1,-4.783502197E1,6.390094696E1
3.956953167E0,1.432031631E0,-4.241505432E1,-4.749389648E1,6.369268208E1
3.966997167E0,1.317914963E0,-4.267007446E1,-4.759515381E1,6.393567721E1
3.977041167E0,1.384084702E0,-4.278506470E1,-4.701025391E1,6.358019679E1
3.987084167E0,1.374536514E0,-4.311499023E1,-4.730993652E1,6.402360367E1
3.997128167E0,1.548952103E0,-4.307846451E1,-4.742785645E1,6.409020927E1
4.007172167E0,1.706356049E0,-4.289221191E1,-4.721032715E1,6.380805970E1
4.017215167E0,1.499954224E0,-4.297322845E1,-4.756768799E1,6.412201780E1
4.027259167E0,1.758691788E0,-4.283497238E1,-4.717785645E1,6.374698420E1
4.037302167E0,1.653713226E0,-4.286302948E1,-4.769372559E1,6.414565865E1
4.047346167E0,1.514686584E0,-4.296060181E1,-4.782788086E1,6.430718288E1
4.057390166E0,1.487888336E0,-4.274985504E1,-4.750390625E1,6.392483889E1
4.067433167E0,1.173423767E0,-4.278753281E1,-4.778088379E1,6.414953424E1
4.077477166E0,1.230504990E0,-4.280734634E1,-4.762976074E1,6.405136339E1
4.087521167E0,1.253705978E0,-4.251797867E1,-4.727008057E1,6.359096481E1
4.097564167E0,1.238630295E0,-4.280700684E1,-4.784454346E1,6.421117020E1
4.107608167E0,1.408393860E0,-4.265125275E1,-4.740338135E1,6.378239175E1
4.117651167E0,1.431701660E0,-4.287803268E1,-4.770837402E1,6.416123759E1
4.127695167E0,1.761329651E0,-4.296142578E1,-4.792736816E1,6.438803465E1
4.137739167E0,1.863265991E0,-4.275750732E1,-4.742315674E1,6.387982458E1
4.147782166E0,1.784362793E0,-4.283612823E1,-4.789007568E1,6.427734579E1
4.157826167E0,1.688560486E0,-4.278106689E1,-4.764501953E1,6.405559154E1
4.167870167E0,1.437768936E0,-4.277816010E1,-4.797277832E1,6.429172280E1
4.177913167E0,1.170207977E0,-4.292530823E1,-4.792047119E1,6.434534196E1
4.187957167E0,1.317115784E0,-4.311344147E1,-4.722998047E1,6.396229111E1
4.198000167E0,1.382080078E0,-4.332474136E1,-4.740301514E1,6.423386337E1
4.208044167E0,1.617437363E0,-4.354367447E1,-4.665203857E1,6.383635636E1
4.218088167E0,2.134216309E0,-4.363665009E1,-4.636737061E1,6.370749694E1
4.228131167E0,2.459516525E0,-4.399777222E1,-4.648242188E1,6.405051698E1
4.238175167E0,2.855756760E0,-4.412747955E1,-4.574670410E1,6.362507945E1
4.248219167E0,3.189077377E0,-4.455712128E1,-4.590136719E1,6.405031445E1
4.258261791E0,3.615953445E0,-4.467303848E1,-4.571441650E1,6.402002314E1
4.268305792E0,4.002107620E0,-4.467974091E1,-4.515319824E1,6.364831046E1
4.278348792E0,4.071382523E0,-4.492522430E1,-4.541119385E1,6.400803435E1
4.288392792E0,3.999950409E0,-4.493913651E1,-4.532482910E1,6.395205803E1
4.298436792E0,4.087022781E0,-4.502981567E1,-4.561425781E1,6.422654101E1
4.308479792E0,3.969329834E0,-4.496261597E1,-4.548126221E1,6.407759067E1
4.318523792E0,4.091287613E0,-4.486916351E1,-4.518261719E1,6.380790989E1
4.328567792E0,3.984416962E0,-4.507810211E1,-4.545452881E1,6.414066618E1
4.338610792E0,4.366275787E0,-4.428557587E1,-4.485473633E1,6.318404834E1
4.348654792E0,4.771654129E0,-4.376863098E1,-4.446063232E1,6.257163549E1
4.358697792E0,4.737894058E0,-4.432641602E1,-4.496429443E1,6.331719017E1
4.368741792E0,4.950469971E0,-4.492730713E1,-4.463525391E1,6.352382207E1
4.378785792E0,5.040018082E0,-4.546516037E1,-4.489202881E1,6.409194053E1
4.388828792E0,5.105958939E0,-4.569340515E1,-4.462304688E1,6.407163494E1
4.398872792E0,5.364255905E0,-4.584832764E1,-4.412530518E1,6.385833497E1
4.408915792E0,5.300180435E0,-4.628347015E1,-4.450390625E1,6.442708432E1
4.418959792E0,5.300180435E0,-4.628347015E1,-4.450390625E1,6.442708432E1
4.429003792E0,5.273229599E0,-4.647425461E1,-4.400506592E1,6.421922701E1
4.439046792E0,5.190948486E0,-4.673399353E1,-4.377392578E1,6.424304379E1
4.449090792E0,5.349510193E0,-4.699864960E1,-4.366540527E1,6.437513449E1
4.459134792E0,5.608308792E0,-4.712500763E1,-4.302398682E1,6.405687249E1
4.469177792E0,5.519050598E0,-4.766198349E1,-4.282531738E1,6.431277011E1
4.479221791E0,5.677753448E0,-4.792628479E1,-4.208215332E1,6.403181464E1
4.489264792E0,5.842002869E0,-4.803004074E1,-4.155352783E1,6.377859740E1
4.499308791E0,6.205532074E0,-4.858625793E1,-4.141015625E1,6.413995735E1
4.509352792E0,6.578359604E0,-4.891399384E1,-4.060510254E1,6.391109419E1
4.519395791E0,6.917831421E0,-4.943692017E1,-4.040173340E1,6.421966621E1
4.529439792E0,7.072347641E0,-4.985823059E1,-3.966064453E1,6.410014028E1
4.539483792E0,7.407749176E0,-5.000357819E1,-3.886804199E1,6.376485919E1
4.549526792E0,7.110122681E0,-5.047485733E1,-3.906097412E1,6.421857026E1
4.559570792E0,7.274576187E0,-5.071702576E1,-3.859252930E1,6.414452025E1
4.569613792E0,7.209547043E0,-5.113488770E1,-3.893872070E1,6.467594822E1
4.579657792E0,7.041860580E0,-5.155027390E1,-3.830761719E1,6.461030935E1
4.589701792E0,7.197872162E0,-5.177488327E1,-3.720587158E1,6.416170806E1
4.599744792E0,6.962858200E0,-5.251626587E1,-3.654779053E1,6.435977445E1
4.609788792E0,6.902986526E0,-5.321006775E1,-3.599615479E1,6.461180768E1
4.619832792E0,6.895965576E0,-5.369953537E1,-3.485308838E1,6.438891372E1
4.629875792E0,6.637136459E0,-5.475959778E1,-3.429522705E1,6.495250363E1
4.639919792E0,6.741834641E0,-5.530344391E1,-3.260870361E1,6.455424691E1
4.649962792E0,6.818771362E0,-5.651884079E1,-3.144708252E1,6.503686652E1
4.660006792E0,6.880014420E0,-5.742020798E1,-2.931079102E1,6.483469251E1
4.670050791E0,6.703720093E0,-5.833149719E1,-2.706359863E1,6.465246939E1
4.680093792E0,6.340620041E0,-5.951423264E1,-2.499914551E1,6.486219719E1
4.690137791E0,5.900104523E0,-6.034117508E1,-2.268988037E1,6.473561087E1
4.700181792E0,5.603790283E0,-6.109148407E1,-2.148083496E1,6.499998586E1
4.710224791E0,5.213518143E0,-6.165648651E1,-2.012377930E1,6.506665500E1
4.720268792E0,4.543512344E0,-6.169890213E1,-1.878149414E1,6.465402192E1
4.730311792E0,3.905523300E0,-6.227753448E1,-1.891888428E1,6.520482034E1
4.740355792E0,4.130119324E0,-6.228134918E1,-1.858233643E1,6.512547557E1
4.750399792E0,4.410100937E0,-6.220570755E1,-1.852789307E1,6.505599022E1
4.760442792E0,4.666036606E0,-6.234207153E1,-1.849755859E1,6.519559383E1
4.770486792E0,5.314186096E0,-6.226828384E1,-1.791204834E1,6.501093156E1
4.780530792E0,5.931222916E0,-6.268925095E1,-1.822296143E1,6.555301604E1
4.790573792E0,6.168218613E0,-6.257762146E1,-1.750134277E1,6.527099377E1
4.800617792E0,6.102876663E0,-6.251979446E1,-1.684930420E1,6.503744195E1
4.810660792E0,5.952480316E0,-6.275214386E1,-1.677929688E1,6.522889225E1
4.820704792E0,5.647108078E0,-6.268908310E1,-1.589099121E1,6.491790640E1
4.830748792E0,5.491765976E0,-6.300128937E1,-1.576904297E1,6.517656536E1
4.840791792E0,5.529815674E0,-6.306717682E1,-1.539453125E1,6.515396569E1
4.850835792E0,5.500747681E0,-6.293626022E1,-1.481103516E1,6.488911957E1
4.860879791E0,5.518007278E0,-6.307458496E1,-1.527551270E1,6.513211927E1
4.870922792E0,5.636217117E0,-6.310553741E1,-1.464941406E1,6.502831021E1
4.880966792E0,5.784030914E0,-6.299268723E1,-1.446844482E1,6.489121322E1
4.891009792E0,5.976173401E0,-6.317933655E1,-1.487023926E1,6.518026719E1
4.901053792E0,5.923702240E0,-6.316867065E1,-1.484082031E1,6.515843114E1
4.911097792E0,6.104925156E0,-6.301190186E1,-1.418762207E1,6.487725724E1
4.921140792E0,5.981639862E0,-6.309542465E1,-1.467883301E1,6.505598178E1
4.931184791E0,5.838472366E0,-6.308368683E1,-1.410803223E1,6.490512982E1
4.941228792E0,5.704263687E0,-6.310150146E1,-1.375640869E1,6.483499743E1
4.951271791E0,5.293558121E0,-6.335744476E1,-1.377398682E1,6.505313426E1
4.961315792E0,5.169954300E0,-6.337979126E1,-1.360455322E1,6.502930290E1
4.971358791E0,4.977769852E0,-6.355022812E1,-1.383728027E1,6.522944130E1
4.981402792E0,4.903097153E0,-6.361267471E1,-1.367785645E1,6.525102683E1
4.991446792E0,4.778676987E0,-6.307408142E1,-1.296057129E1,6.456897017E1
5.001489792E0,4.502895355E0,-6.328692627E1,-1.342547607E1,6.485178880E1
5.011533792E0,4.509691238E0,-6.317169189E1,-1.325085449E1,6.470382614E1
5.021577792E0,4.434089661E0,-6.312670135E1,-1.357635498E1,6.472216768E1
5.031620792E0,4.186994553E0,-6.332555771E1,-1.374420166E1,6.493504648E1
5.041664792E0,4.131336212E0,-6.333214569E1,-1.327178955E1,6.483956365E1
5.051707792E0,3.948606491E0,-6.342210388E1,-1.364221191E1,6.499280499E1
5.061751792E0,3.798116684E0,-6.335541153E1,-1.346905518E1,6.488258093E1
5.071795792E0,3.593149185E0,-6.313145065E1,-1.317254639E1,6.459107338E1
5.081838792E0,3.022449493E0,-6.353583145E1,-1.352502441E1,6.502971140E1
5.091882792E0,2.308940887E0,-6.360845947E1,-1.315087891E1,6.499471471E1
5.101925792E0,2.091941833E0,-6.380309296E1,-1.374700928E1,6.530077454E1
5.111969792E0,1.482084274E0,-6.362565613E1,-1.357897949E1,6.507541299E1
5.122013791E0,1.216186523E0,-6.347557068E1,-1.297668457E1,6.479985745E1
5.132056792E0,9.063606262E-1,-6.381461334E1,-1.362872314E1,6.526000659E1
5.142100791E0,8.735694885E-1,-6.375720215E1,-1.328027344E1,6.513147942E1
5.152144792E0,9.303760529E-1,-6.371037292E1,-1.321179199E1,6.507248778E1
5.162187791E0,1.053422928E0,-6.390144730E1,-1.332031250E1,6.528350015E1
5.172231792E0,1.317689896E0,-6.392696381E1,-1.299145508E1,6.524699927E1
5.182274792E0,1.618547440E0,-6.399340439E1,-1.324560547E1,6.536988271E1
5.192318792E0,1.991123199E0,-6.397377014E1,-1.326074219E1,6.536402008E1
5.202362792E0,2.227235794E0,-6.378554535E1,-1.330261230E1,6.519598047E1
5.212405792E0,2.124921799E0,-6.399721146E1,-1.342816162E1,6.542533066E1
5.222449792E0,2.063131332E0,-6.399066925E1,-1.343865967E1,6.541910910E1
5.232493792E0,1.870069504E0,-6.409293365E1,-1.382586670E1,6.559387086E1
5.242536792E0,1.884122849E0,-6.398493576E1,-1.369970703E1,6.546223259E1
5.252581292E0,2.092142105E0,-6.363621521E1,-1.325988770E1,6.503667862E1
5.262624292E0,1.918420792E0,-6.381177521E1,-1.382116699E1,6.531958091E1
5.272668292E0,1.952190399E0,-6.391167450E1,-1.358001709E1,6.536765292E1
5.282712291E0,1.826694489E0,-6.342900848E1,-1.374218750E1,6.492629396E1
5.292755292E0,1.906326294E0,-6.400989532E1,-1.406933594E1,6.556559306E1
5.302799291E0,1.894386292E0,-6.393836975E1,-1.379895020E1,6.543787017E1
5.312843292E0,1.956604004E0,-6.407514954E1,-1.400878906E1,6.561782729E1
5.322886291E0,2.065931320E0,-6.407679749E1,-1.389520264E1,6.559863340E1
5.332930292E0,2.234270096E0,-6.391313171E1,-1.397772217E1,6.546187505E1
5.342973292E0,2.400173187E0,-6.396761322E1,-1.431787109E1,6.559434278E1
5.353017292E0,2.395692825E0,-6.408470154E1,-1.417962646E1,6.567838398E1
5.363061292E0,2.184501648E0,-6.402177429E1,-1.486303711E1,6.576069877E1
5.373104292E0,2.309343338E0,-6.400907898E1,-1.489263916E1,6.575930322E1
5.383148292E0,2.698917389E0,-6.363068008E1,-1.478228760E1,6.538091181E1
5.393192292E0,2.698917389E0,-6.363068008E1,-1.478228760E1,6.538091181E1
5.403235292E0,2.793333054E0,-6.389351654E1,-1.556573486E1,6.582154865E1
5.413279292E0,2.751247406E0,-6.380702972E1,-1.591217041E1,6.581871749E1
5.423323292E0,2.835821152E0,-6.370153809E1,-1.664929199E1,6.590240329E1
5.433366292E0,2.573986053E0,-6.373294067E1,-1.725793457E1,6.607835831E1
5.443410292E0,2.657581329E0,-6.342697144E1,-1.744586182E1,6.583617196E1
5.453453292E0,2.620473862E0,-6.340699005E1,-1.841662598E1,6.607938697E1
5.463497292E0,2.610021591E0,-6.316467667E1,-1.883819580E1,6.596564418E1
5.473541291E0,2.635976791E0,-6.284159088E1,-1.895996094E1,6.569241993E1
5.483584292E0,2.427200317E0,-6.274164581E1,-1.949621582E1,6.574578201E1
5.493628292E0,2.565807343E0,-6.268239212E1,-1.991760254E1,6.582079109E1
5.503671292E0,2.522687912E0,-6.257958984E1,-2.072784424E1,6.597130093E1
5.513715292E0,2.532823563E0,-6.225498962E1,-2.119519043E1,6.581287887E1
5.523759292E0,2.855997086E0,-6.182973480E1,-2.122717285E1,6.543443812E1
5.533802292E0,2.925008774E0,-6.189603424E1,-2.230310059E1,6.585668551E1
5.543846291E0,3.106283188E0,-6.157505417E1,-2.286328125E1,6.575610938E1
5.553890292E0,3.523195267E0,-6.133294296E1,-2.387768555E1,6.591120287E1
5.563933291E0,4.010459900E0,-6.121030426E1,-2.470660400E1,6.613018537E1
5.573977292E0,4.264587402E0,-6.066307831E1,-2.522106934E1,6.583538649E1
5.584020291E0,4.501049042E0,-6.026861191E1,-2.635852051E1,6.593433572E1
5.594064292E0,4.866369247E0,-5.973845673E1,-2.728686523E1,6.585543088E1
5.604108292E0,5.096632004E0,-5.891720963E1,-2.808856201E1,6.546892823E1
5.614151292E0,5.054449081E0,-5.858425903E1,-2.948760986E1,6.578131952E1
5.624195292E0,5.413141251E0,-5.806873322E1,-3.010687256E1,6.563309874E1
5.634239292E0,5.300659180E0,-5.770520020E1,-3.111010742E1,6.577101110E1
5.644282292E0,5.783481598E0,-5.704134369E1,-3.200048828E1,6.565968930E1
5.654326292E0,6.328495026E0,-5.602629089E1,-3.216961670E1,6.491440024E1
5.664369292E0,6.574911118E0,-5.546098709E1,-3.426086426E1,6.552066365E1
5.674413292E0,6.845748901E0,-5.451813507E1,-3.535589600E1,6.533858516E1
5.684457292E0,2.579256058E0,-5.390525436E1,-3.935260010E1,6.679113822E1
5.694500292E0,6.355667114E0,-5.284423065E1,-3.727111816E1,6.497725346E1
5.704544292E0,6.107246399E0,-5.225571442E1,-3.940747070E1,6.573360552E1
5.714588291E0,4.525926590E0,-5.175873566E1,-3.889971924E1,6.490484485E1
5.724631292E0,5.568574905E0,-5.111365509E1,-4.030743408E1,6.533225854E1
5.734675291E0,4.939725876E0,-5.055363083E1,-3.948706055E1,6.433737974E1
5.744718292E0,4.974843979E0,-5.056912994E1,-4.134063721E1,6.550598645E1
5.754762291E0,5.422767639E0,-5.000027466E1,-4.030554199E1,6.445130402E1
5.764806292E0,5.541482925E0,-4.987675476E1,-4.224633789E1,6.559841281E1
5.774849291E0,6.065401077E0,-4.971335602E1,-4.195288086E1,6.533185340E1
5.784893292E0,6.579523087E0,-4.918791580E1,-4.227728271E1,6.519286632E1
5.794937292E0,6.631673813E0,-4.921475220E1,-4.244012451E1,6.532407749E1
5.804980292E0,7.040039062E0,-4.893885803E1,-4.276531982E1,6.537160358E1
5.815024292E0,7.319772720E0,-4.862205887E1,-4.299108887E1,6.531399087E1
5.825068292E0,7.017230988E0,-4.862370682E1,-4.360992432E1,6.569118582E1
5.835111292E0,7.181606293E0,-4.824012756E1,-4.369232178E1,6.548056474E1
5.845155292E0,6.821681976E0,-4.801200485E1,-4.378723145E1,6.533765830E1
5.855198292E0,5.730472565E0,-4.785681534E1,-4.415899658E1,6.536918287E1
5.865242292E0,6.337549210E0,-4.739072037E1,-4.390270996E1,6.491142310E1
5.875286292E0,5.796422958E0,-4.759482956E1,-4.473199463E1,6.557299492E1
5.885329292E0,5.796422958E0,-4.759482956E1,-4.473199463E1,6.557299492E1
5.895373292E0,6.059272766E0,-4.735692596E1,-4.436456299E1,6.517367315E1
5.905417291E0,6.347196579E0,-4.726128006E1,-4.485272217E1,6.546512188E1
5.915460292E0,6.557655334E0,-4.707719421E1,-4.508984375E1,6.551609778E1
5.925504291E0,6.896316528E0,-4.670995331E1,-4.485205078E1,6.512361614E1
5.935547292E0,7.076580048E0,-4.692052460E1,-4.517102051E1,6.551362230E1
5.945591292E0,7.067573547E0,-4.698116302E1,-4.485894775E1,6.534145291E1
5.955635292E0,7.152742386E0,-4.711976242E1,-4.509722900E1,6.561397563E1
5.965678292E0,7.055477142E0,-4.735209656E1,-4.490386963E1,6.563808585E1
5.975722292E0,7.393730164E0,-4.745559692E1,-4.430303955E1,6.534110681E1
5.985766292E0,7.105157852E0,-4.776102066E1,-4.454956055E1,6.569826259E1
5.995809291E0,7.124250412E0,-4.786893845E1,-4.388311768E1,6.532930605E1
6.005853292E0,7.248079300E0,-4.786087799E1,-4.363037109E1,6.516753469E1
6.015896291E0,7.115980148E0,-4.820038605E1,-4.439813232E1,6.591743732E1
6.025940292E0,7.051836014E0,-4.795074844E1,-4.426043701E1,6.563527216E1
6.035984292E0,6.866390228E0,-4.760871887E1,-4.492340088E1,6.581678641E1
6.046027292E0,6.834569931E0,-4.733380890E1,-4.525036621E1,6.583917112E1
6.056071292E0,6.661153793E0,-4.667679214E1,-4.531225586E1,6.539338213E1
6.066115292E0,6.506391525E0,-4.647134018E1,-4.612127686E1,6.579582637E1
6.076158292E0,6.428583145E0,-4.606834412E1,-4.635528564E1,6.566910627E1
6.086202292E0,6.219774246E0,-4.584812546E1,-4.653668213E1,6.562315889E1
6.096245292E0,5.952341080E0,-4.588173676E1,-4.671319580E1,6.574714286E1
6.106289292E0,5.966917038E0,-4.561970520E1,-4.651873779E1,6.542747563E1
6.116333292E0,5.554529190E0,-4.582472992E1,-4.670007324E1,6.566319751E1
6.126376292E0,5.350858688E0,-4.584429169E1,-4.629174805E1,6.537015149E1
6.136420292E0,5.244468689E0,-4.558345413E1,-4.625915527E1,6.515569959E1
6.146464291E0,4.829324722E0,-4.582758331E1,-4.674389648E1,6.563902519E1
6.156507292E0,4.639299393E0,-4.574834442E1,-4.627355957E1,6.523554577E1
6.166551291E0,4.158826828E0,-4.579737854E1,-4.695721436E1,6.572423983E1
6.176594292E0,4.061523438E0,-4.563169098E1,-4.716839600E1,6.575412364E1
6.186638291E0,3.924591064E0,-4.511048126E1,-4.716619873E1,6.538354715E1
6.196682292E0,3.648139954E0,-4.519649506E1,-4.740728760E1,6.560093755E1
6.206725291E0,3.276802063E0,-4.487456512E1,-4.712054443E1,6.515220437E1
6.216769292E0,2.892194748E0,-4.465475464E1,-4.750854492E1,6.526464390E1
6.226813292E0,2.453310013E0,-4.465087128E1,-4.763446045E1,6.533575482E1
6.236856292E0,1.990613937E0,-4.441576767E1,-4.724609375E1,6.487616154E1
6.246900292E0,1.321182251E0,-4.443685913E1,-4.761846924E1,6.514521152E1
6.256942667E0,6.508407593E-1,-4.439321518E1,-4.720758057E1,6.480537640E1
6.266986667E0,-2.938461304E-2,-4.431565475E1,-4.695825195E1,6.456744959E1
6.277030667E0,-9.442367554E-1,-4.459973145E1,-4.735815430E1,6.506014453E1
6.287073667E0,-1.406896591E0,-4.465993881E1,-4.702972412E1,6.487129137E1
6.297117667E0,-2.245925903E0,-4.489506149E1,-4.716607666E1,6.515557932E1
6.307161666E0,-2.860029221E0,-4.492901230E1,-4.706622314E1,6.513083198E1
6.317204667E0,-3.354942322E0,-4.470322800E1,-4.646582031E1,6.456552245E1
6.327248666E0,-4.150093079E0,-4.471077347E1,-4.662945557E1,6.473470988E1
6.337291667E0,-4.678642273E0,-4.451182556E1,-4.655590820E1,6.458053032E1
6.347335667E0,-5.225595474E0,-4.445591354E1,-4.662274170E1,6.463215253E1
6.357379667E0,-5.652601242E0,-4.470286942E1,-4.650732422E1,6.475515146E1
6.367422667E0,-5.850652695E0,-4.451683807E1,-4.606250000E1,6.432521213E1
6.377466667E0,-5.949705124E0,-4.450979614E1,-4.605627441E1,6.432496682E1
6.387510667E0,-6.353834152E0,-4.460927582E1,-4.646600342E1,6.472594666E1
6.397553666E0,-6.553834915E0,-4.448735809E1,-4.622857666E1,6.449154272E1
6.407597667E0,-6.690387726E0,-4.424584961E1,-4.599884033E1,6.417437033E1
6.417640666E0,-7.171448708E0,-4.442324066E1,-4.623797607E1,6.451979866E1
6.427684667E0,-7.348272324E0,-4.426659393E1,-4.599926758E1,6.426088283E1
6.437728667E0,-7.618819237E0,-4.399099731E1,-4.654034424E1,6.449230879E1
6.447771667E0,-7.818389893E0,-4.370801544E1,-4.677069092E1,6.449042846E1
6.457815667E0,-8.030546188E0,-4.324657440E1,-4.679840088E1,6.422496551E1
6.467859667E0,-8.416890144E0,-4.305717087E1,-4.745141602E1,6.462507938E1
6.477902667E0,-8.847251892E0,-4.285574341E1,-4.730963135E1,6.444447088E1
6.487946667E0,-9.220783234E0,-4.266407394E1,-4.736505127E1,6.441035732E1
6.497989667E0,-9.672509193E0,-4.269796753E1,-4.734686279E1,6.448565175E1
6.508033667E0,-1.001978683E1,-4.226325226E1,-4.665093994E1,6.374079398E1
6.518077667E0,-1.091603661E1,-4.241233826E1,-4.699591064E1,6.423847686E1
6.528120667E0,-1.102673054E1,-4.242800140E1,-4.686846924E1,6.417458608E1
6.538164667E0,-1.149304008E1,-4.201422501E1,-4.685388184E1,6.397320780E1
6.548208666E0,-1.188464069E1,-4.214187241E1,-4.728674316E1,6.444546666E1
6.558251667E0,-1.215265083E1,-4.204755020E1,-4.709387207E1,6.429242713E1
6.568295666E0,-1.267148495E1,-4.205377960E1,-4.732977295E1,6.456929856E1
