"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.271120821E1,1.070249748E1,-3.428669739E1,-2.575604248E1,4.419835737E1
1.272125221E1,1.126308441E1,-3.446738815E1,-2.610260010E1,4.467889489E1
1.273129521E1,1.183191681E1,-3.473141479E1,-2.585412598E1,4.488542368E1
1.274133921E1,1.236286163E1,-3.497893524E1,-2.589379883E1,4.524218249E1
1.275138221E1,1.290413284E1,-3.511152649E1,-2.623474121E1,4.569023510E1
1.276142621E1,1.341084671E1,-3.551967621E1,-2.626062012E1,4.616403770E1
1.277146921E1,1.323561478E1,-3.625528336E1,-2.598602295E1,4.652849082E1
1.278151321E1,1.401619339E1,-3.667587280E1,-2.601251221E1,4.709802665E1
1.279155721E1,1.481880951E1,-3.708344269E1,-2.550915527E1,4.738666310E1
1.280160021E1,1.552442551E1,-3.750195694E1,-2.562994385E1,4.800311014E1
1.281164421E1,1.619862366E1,-3.795767593E1,-2.541094971E1,4.846542000E1
1.282168721E1,1.479580116E1,-3.871871567E1,-2.492218018E1,4.836496397E1
1.283173121E1,1.556233788E1,-3.924483109E1,-2.472241211E1,4.892382638E1
1.284177421E1,1.633599663E1,-3.990846252E1,-2.442718506E1,4.956044327E1
1.285181821E1,1.701997185E1,-4.039385986E1,-2.461688232E1,5.027259941E1
1.286186121E1,1.553725433E1,-4.141451263E1,-2.315954590E1,4.992927693E1
1.287190521E1,1.587354279E1,-4.223635101E1,-2.251635742E1,5.042682876E1
1.288194821E1,1.648923874E1,-4.320768356E1,-2.266375732E1,5.150189132E1
1.289199221E1,1.685887146E1,-4.415084839E1,-2.174377441E1,5.202221339E1
1.290203521E1,1.397721481E1,-4.530274963E1,-2.085626221E1,5.179464578E1
1.291207921E1,1.423077393E1,-4.639852905E1,-2.015905762E1,5.255212678E1
1.292212221E1,1.467461777E1,-4.759933472E1,-1.853411865E1,5.314653918E1
1.293216621E1,1.460566330E1,-4.857586670E1,-1.777484131E1,5.374835076E1
1.294221021E1,1.131693649E1,-4.976966095E1,-1.744964600E1,5.394054457E1
1.295225321E1,1.102561188E1,-5.098801804E1,-1.661309814E1,5.474794179E1
1.296229721E1,1.062958527E1,-5.195714569E1,-1.572827148E1,5.531646767E1
1.297234021E1,9.812168121E0,-5.294187927E1,-1.448712158E1,5.575838875E1
1.298238421E1,6.028106689E0,-5.342377472E1,-1.576171875E1,5.602561515E1
1.299242721E1,5.344608307E0,-5.418957138E1,-1.473803711E1,5.641173834E1
1.300247121E1,4.654819489E0,-5.481423187E1,-1.383911133E1,5.672555300E1
1.301251421E1,4.107311249E0,-5.526074600E1,-1.351593018E1,5.703771053E1
1.302255821E1,1.987098694E0,-5.474042892E1,-1.832379150E1,5.776005934E1
1.303260121E1,1.334148407E0,-5.538120651E1,-1.712408447E1,5.798355160E1
1.304264521E1,7.589492798E-1,-5.559066010E1,-1.669982910E1,5.804982158E1
1.305268821E1,2.884712219E-1,-5.592823792E1,-1.593011475E1,5.815341407E1
1.306273221E1,-1.029739380E0,-5.539401627E1,-1.536590576E1,5.749494292E1
1.307277621E1,-1.926692963E0,-5.546018219E1,-1.522082520E1,5.754317921E1
1.308281921E1,-2.836997986E0,-5.559910965E1,-1.418408203E1,5.744995852E1
1.309286358E1,-3.827102661E0,-5.556032562E1,-1.367059326E1,5.734528418E1
1.310290658E1,-4.337673187E0,-5.567556763E1,-1.343804932E1,5.743836182E1
1.311295058E1,-5.001628876E0,-5.584113693E1,-1.242602539E1,5.742521199E1
1.312299358E1,-6.089330673E0,-5.580696869E1,-1.188146973E1,5.738176562E1
1.313303758E1,-6.926897049E0,-5.601617432E1,-1.134631348E1,5.757197684E1
1.314308058E1,-7.526317596E0,-5.514740753E1,-7.393798828E0,5.614757586E1
1.315312458E1,-8.458860397E0,-5.518548203E1,-7.160705566E0,5.628734716E1
1.316316758E1,-9.640907288E0,-5.513685989E1,-6.664184570E0,5.636871267E1
1.317321158E1,-1.054517937E1,-5.497856903E1,-6.551025391E0,5.636275183E1
1.318325458E1,-1.147502327E1,-5.485032654E1,-6.440185547E0,5.640665271E1
1.319329858E1,-1.244065857E1,-5.462235260E1,-5.879760742E0,5.632888225E1
1.320334258E1,-1.277766991E1,-5.425654602E1,-1.552639771E1,5.786286080E1
1.321338558E1,-1.349453545E1,-5.391370392E1,-1.515518188E1,5.760615848E1
1.322342958E1,-1.414251518E1,-5.362240982E1,-1.530380249E1,5.752894872E1
1.323347258E1,-1.507127571E1,-5.324034119E1,-1.556069946E1,5.747880174E1
1.324351658E1,-1.566233635E1,-5.282569122E1,-1.568893433E1,5.728878680E1
1.325355958E1,-1.611688423E1,-5.244854355E1,-1.594509888E1,5.713886467E1
1.326360358E1,-1.604382324E1,-5.169618225E1,-2.175982666E1,5.833857712E1
1.327364658E1,-1.639555359E1,-5.136543274E1,-2.170056152E1,5.812173628E1
1.328369058E1,-1.701807594E1,-5.086452484E1,-2.219567871E1,5.804707529E1
1.329373358E1,-1.746113205E1,-5.031344223E1,-2.218029785E1,5.769141370E1
1.330377758E1,-1.773850441E1,-4.979589081E1,-2.267205811E1,5.751788851E1
1.331382058E1,-1.809389496E1,-4.936297607E1,-2.299450684E1,5.738327096E1
1.332386458E1,-1.837174988E1,-4.894053268E1,-2.287194824E1,5.705981904E1
1.333390758E1,-1.846267509E1,-4.850145721E1,-2.325805664E1,5.687001778E1
1.334395158E1,-1.879594803E1,-4.810523987E1,-2.327569580E1,5.664944642E1
1.335399558E1,-1.770940018E1,-4.626207733E1,-2.724291992E1,5.653299337E1
1.336403858E1,-1.814428520E1,-4.589501190E1,-2.740417480E1,5.644958813E1
1.337408258E1,-1.858730698E1,-4.552936554E1,-2.707025146E1,5.613563593E1
1.338412558E1,-1.875307465E1,-4.508699036E1,-2.742346191E1,5.600500666E1
1.339416958E1,-1.907555580E1,-4.463284302E1,-2.714019775E1,5.561077089E1
1.340421258E1,-1.925466537E1,-4.437599945E1,-2.717724609E1,5.548490039E1
1.341425658E1,-1.908270264E1,-4.379301453E1,-2.783996582E1,5.529051780E1
1.342429958E1,-1.921731186E1,-4.342235184E1,-2.797216797E1,5.511123202E1
1.343434358E1,-1.950029564E1,-4.298648453E1,-2.863513184E1,5.520933035E1
1.344438658E1,-1.946387100E1,-4.256124878E1,-2.917431641E1,5.514927842E1
1.345443058E1,-1.699571991E1,-3.843056488E1,-2.982220459E1,5.152792155E1
1.346447358E1,-1.738700867E1,-3.805809021E1,-3.033886719E1,5.168339349E1
1.347451758E1,-1.747256851E1,-3.768685150E1,-3.059930420E1,5.159367058E1
1.348456058E1,-1.763320541E1,-3.738419342E1,-3.083996582E1,5.157141982E1
1.349460458E1,-1.763103485E1,-3.708547974E1,-3.132562256E1,5.164766041E1
1.350464858E1,-1.762091064E1,-3.677679062E1,-3.120025635E1,5.134671184E1
1.351469158E1,-1.762091064E1,-3.677679062E1,-3.120025635E1,5.134671184E1
1.352473558E1,-1.777361488E1,-3.651520538E1,-3.179449463E1,5.157665653E1
1.353477858E1,-1.586410141E1,-3.293667603E1,-3.134960938E1,4.815903185E1
1.354482258E1,-1.594256020E1,-3.267669678E1,-3.158056641E1,4.815873662E1
1.355486558E1,-1.604989243E1,-3.239733124E1,-3.246569824E1,4.859225947E1
1.356490958E1,-1.618985176E1,-3.199353027E1,-3.260906982E1,4.846698582E1
1.357495258E1,-1.611213112E1,-3.161614037E1,-3.343103027E1,4.875258851E1
1.358499658E1,-1.623457146E1,-3.130254936E1,-3.366674805E1,4.875305971E1
1.359503958E1,-1.626210594E1,-3.113843727E1,-3.357958984E1,4.859678199E1
1.360508358E1,-1.643898773E1,-3.070128632E1,-3.413470459E1,4.876461172E1
1.361512658E1,-1.509332943E1,-2.666070938E1,-3.285134888E1,4.492007503E1
1.362517058E1,-1.513226700E1,-2.623739243E1,-3.381832886E1,4.539896070E1
1.363521358E1,-1.519845295E1,-2.586258125E1,-3.444375610E1,4.567535895E1
1.364525758E1,-1.529160690E1,-2.555219269E1,-3.434597778E1,4.545760643E1
1.365530058E1,-1.529026127E1,-2.538066101E1,-3.521365356E1,4.602142371E1
1.366534458E1,-1.539383125E1,-2.500501633E1,-3.552835083E1,4.609213159E1
1.367538858E1,-1.542391968E1,-2.474165726E1,-3.577926636E1,4.615412011E1
1.368543158E1,-1.556511211E1,-2.433992195E1,-3.661886597E1,4.664381910E1
1.369547558E1,-1.310705471E1,-2.040268135E1,-3.489022827E1,4.248990843E1
1.370551858E1,-1.292608738E1,-2.003985405E1,-3.594558716E1,4.313658217E1
1.371556258E1,-1.283985901E1,-1.948067474E1,-3.679055786E1,4.356493792E1
1.372560558E1,-1.247760868E1,-1.920087051E1,-3.703402710E1,4.354174216E1
1.373564958E1,-1.224132347E1,-1.886928177E1,-3.807162476E1,4.421932164E1
1.374569258E1,-1.192258072E1,-1.861610413E1,-3.852871704E1,4.442037033E1
1.375573658E1,-9.253611565E0,-1.976804733E1,-3.675418091E1,4.274663538E1
1.376577958E1,-8.923881531E0,-1.955008316E1,-3.723489380E1,4.299161231E1
1.377582358E1,-8.452911377E0,-1.935428238E1,-3.739749146E1,4.294895021E1
1.378586658E1,-7.943511963E0,-1.920759201E1,-3.803787231E1,4.334640358E1
1.379591058E1,-7.355756760E0,-1.911786652E1,-3.846475220E1,4.357909062E1
1.380595358E1,-6.844142914E0,-1.893248749E1,-3.883853149E1,4.374600443E1
1.381599758E1,-6.562932968E0,-1.867794418E1,-3.978030396E1,4.443433662E1
1.382604058E1,-4.872322083E0,-1.843935013E1,-3.672430420E1,4.138144118E1
1.383608458E1,-4.613294601E0,-1.823937607E1,-3.707727051E1,4.157741352E1
1.384612858E1,-4.423032761E0,-1.815876389E1,-3.720928955E1,4.163934622E1
1.385617158E1,-4.086179733E0,-1.827750015E1,-3.723535156E1,4.168015454E1
1.386621558E1,-2.631830215E0,-1.868526840E1,-3.434576416E1,3.918797394E1
1.387625858E1,-2.034784317E0,-1.860993195E1,-3.431237793E1,3.908719987E1
1.388630258E1,-1.635154724E0,-1.870724487E1,-3.475439453E1,3.950319836E1
1.389634558E1,-1.555059433E0,-1.879381180E1,-3.501239014E1,3.976799008E1
1.390638958E1,-3.624706268E-1,-1.885325241E1,-3.171405029E1,3.689657840E1
1.391643258E1,-3.201179504E-1,-1.891004181E1,-3.260131836E1,3.769002674E1
1.392647658E1,1.069393158E-1,-1.899263763E1,-3.233374023E1,3.749936637E1
1.393651958E1,3.747920990E-1,-1.887695694E1,-3.228381348E1,3.739952653E1
1.394656358E1,1.022165298E0,-1.900060272E1,-3.042468262E1,3.588494166E1
1.395660658E1,1.486034393E0,-1.903009415E1,-3.034564209E1,3.584983648E1
1.396665058E1,1.843263626E0,-1.891812897E1,-3.079156494E1,3.618582175E1
1.397669358E1,2.245635986E0,-1.889972305E1,-3.072705078E1,3.614407368E1
1.398673758E1,3.425510406E0,-2.092728043E1,-2.813543701E1,3.523191740E1
1.399678058E1,3.602705002E0,-2.096580124E1,-2.878527832E1,3.579296793E1
1.400682458E1,3.602705002E0,-2.096580124E1,-2.878527832E1,3.579296793E1
1.401686758E1,3.868038177E0,-2.107956314E1,-2.830773926E1,3.550546160E1
1.402691158E1,4.493717194E0,-2.211447144E1,-2.779760742E1,3.580433381E1
1.403695558E1,4.822351456E0,-2.219927597E1,-2.779827881E1,3.589996145E1
1.404699858E1,5.034648895E0,-2.228125381E1,-2.739398193E1,3.566836424E1
1.405704258E1,5.273014069E0,-2.227525711E1,-2.783105469E1,3.603552916E1
1.406708558E1,5.257488251E0,-2.245909882E1,-2.773895264E1,3.607633290E1
1.407712958E1,4.968959808E0,-2.247156906E1,-2.720263672E1,3.563208417E1
1.408717258E1,5.322189331E0,-2.287724686E1,-2.666290283E1,3.553314664E1
1.409721596E1,5.188066483E0,-2.288813400E1,-2.640447998E1,3.532675013E1
1.410725896E1,5.499160767E0,-2.295317841E1,-2.661749268E1,3.557499240E1
1.411730296E1,5.814514160E0,-2.291281128E1,-2.631878662E1,3.537632011E1
1.412734596E1,5.315969467E0,-2.339389801E1,-2.546166992E1,3.498329074E1
1.413738996E1,5.267919540E0,-2.324310684E1,-2.594635010E1,3.523075468E1
1.414743296E1,5.425462723E0,-2.302864456E1,-2.572448730E1,3.495001235E1
1.415747696E1,5.479841232E0,-2.280749130E1,-2.605731201E1,3.505986065E1
1.416751996E1,5.565200806E0,-2.262917709E1,-2.616662598E1,3.503916995E1
1.417756396E1,5.711078644E0,-2.250129700E1,-2.572741699E1,3.465291865E1
1.418760696E1,6.347671509E0,-2.279425430E1,-2.525866699E1,3.461027623E1
1.419765096E1,6.597276688E0,-2.280886078E1,-2.512304688E1,3.456784162E1
1.420769396E1,6.665292740E0,-2.264171600E1,-2.509014893E1,3.444690123E1
1.421773796E1,6.725204468E0,-2.239810562E1,-2.547778320E1,3.458353579E1
1.422778096E1,6.719232559E0,-2.224110413E1,-2.520770264E1,3.428181838E1
1.423782496E1,7.022918701E0,-2.208264160E1,-2.518566895E1,3.422400280E1
1.424786896E1,6.993911743E0,-2.229963303E1,-2.432208252E1,3.373058156E1
1.425791196E1,7.257081985E0,-2.213610458E1,-2.424029541E1,3.361940343E1
1.426795596E1,7.286245346E0,-2.204302597E1,-2.440795898E1,3.368579563E1
1.427799896E1,7.677848816E0,-2.196646500E1,-2.431280518E1,3.365393651E1
1.428804296E1,7.730903625E0,-2.178831482E1,-2.451196289E1,3.369471558E1
1.429808596E1,7.714183807E0,-2.154220200E1,-2.499615479E1,3.388779799E1
1.430812996E1,7.659887314E0,-2.152799225E1,-2.482989502E1,3.374391813E1
1.431817296E1,7.890979767E0,-2.150048828E1,-2.406835938E1,3.322385410E1
1.432821696E1,8.206054688E0,-2.136177063E1,-2.394158936E1,3.311894139E1
1.433825996E1,8.622531891E0,-2.118374634E1,-2.406427002E1,3.319922072E1
1.434830396E1,9.113681793E0,-2.086117172E1,-2.449511719E1,3.344037152E1
1.435834696E1,9.429410934E0,-2.073761749E1,-2.423693848E1,3.326246769E1
1.436839096E1,9.696971893E0,-2.045001221E1,-2.447863770E1,3.333823580E1
1.437843396E1,1.019503021E1,-2.169219971E1,-2.448046875E1,3.426052421E1
1.438847796E1,1.016232681E1,-2.147808456E1,-2.443890381E1,3.408578915E1
1.439852096E1,1.011120987E1,-2.106624985E1,-2.513977051E1,3.432246362E1
1.440856496E1,9.934307098E0,-2.119540405E1,-2.528924561E1,3.445985423E1
1.441860796E1,9.978425980E0,-2.106238556E1,-2.586260986E1,3.481476209E1
1.442865196E1,1.016371727E1,-2.111123276E1,-2.573797607E1,3.480558446E1
1.443869496E1,1.058877945E1,-2.155517960E1,-2.563861084E1,3.512956566E1
1.444873896E1,1.076092339E1,-2.160032654E1,-2.582537842E1,3.534574584E1
1.445878196E1,1.108312225E1,-2.173446274E1,-2.527465820E1,3.512877477E1
1.446882596E1,1.133321381E1,-2.169737244E1,-2.525463867E1,3.517121664E1
1.447886996E1,1.110874367E1,-2.164253235E1,-2.578649902E1,3.545062657E1
1.448891296E1,1.102258873E1,-2.156221390E1,-2.559222412E1,3.523334310E1
1.449895696E1,1.102258873E1,-2.156221390E1,-2.559222412E1,3.523334310E1
1.450899996E1,1.101922417E1,-2.143214798E1,-2.590686035E1,3.538256183E1
1.451904396E1,1.110199165E1,-2.148100662E1,-2.583648682E1,3.538660644E1
1.452908696E1,1.124543953E1,-2.141613007E1,-2.566802979E1,3.526979289E1
1.453913096E1,1.142581558E1,-2.142441940E1,-2.603546143E1,3.560056545E1
1.454917396E1,1.107211494E1,-2.146694946E1,-2.588043213E1,3.540082507E1
1.455921796E1,1.083999634E1,-2.131465912E1,-2.571075439E1,3.511215040E1
1.456926096E1,1.054921722E1,-2.135013962E1,-2.576019287E1,3.508136232E1
1.457930496E1,1.032145119E1,-2.147834778E1,-2.548071289E1,3.488722556E1
1.458934796E1,1.001434517E1,-2.165201950E1,-2.565277100E1,3.503086807E1
1.459939196E1,9.567358017E0,-2.171941376E1,-2.539355469E1,3.475773141E1
1.460943496E1,9.214397430E0,-2.199563599E1,-2.539575195E1,3.483758516E1
1.461947896E1,8.946872711E0,-2.222247696E1,-2.572399902E1,3.515123240E1
1.462952196E1,8.668283463E0,-2.245392227E1,-2.496343994E1,3.467695340E1
1.463956596E1,8.481531143E0,-2.374863052E1,-2.698046875E1,3.693073945E1
1.464960896E1,8.433834076E0,-2.379119110E1,-2.682128906E1,3.683112649E1
1.465965296E1,7.590948105E0,-2.391478729E1,-2.699932861E1,3.685787962E1
1.466969596E1,7.108873367E0,-2.390841675E1,-2.753991699E1,3.715636554E1
1.467973996E1,7.097585678E0,-2.402927780E1,-2.696282959E1,3.680728316E1
1.468978296E1,6.714443207E0,-2.413336563E1,-2.730010986E1,3.705130339E1
1.469982696E1,6.201723099E0,-2.419215775E1,-2.776074219E1,3.734140694E1
1.470986996E1,5.682220459E0,-2.434035110E1,-2.768060303E1,3.729552393E1
1.471991396E1,5.934572220E0,-2.577331161E1,-2.901696777E1,3.926152261E1
1.472995696E1,5.628967285E0,-2.585212326E1,-2.936199951E1,3.952397456E1
1.474000096E1,5.414916992E0,-2.586908340E1,-2.971618652E1,3.976911545E1
1.475004396E1,4.944482803E0,-2.575427246E1,-2.978100586E1,3.968171834E1
1.476008796E1,4.597370148E0,-2.583051682E1,-2.974792480E1,3.966472540E1
1.477013196E1,3.911779404E0,-2.579337692E1,-3.027514648E1,3.996479458E1
1.478017496E1,3.606554031E0,-2.592709351E1,-3.018621826E1,3.995533985E1
1.479021896E1,3.291011810E0,-2.718101501E1,-3.070037842E1,4.113576997E1
1.480026196E1,2.777454376E0,-2.730800247E1,-3.147320557E1,4.176127297E1
1.481030596E1,1.989976883E0,-2.750748825E1,-3.138909912E1,4.178393784E1
1.482034896E1,1.457857132E0,-2.737047195E1,-3.193395996E1,4.208379595E1
1.483039296E1,9.615211487E-1,-2.810137939E1,-3.244311523E1,4.293212984E1
1.484043596E1,2.683086395E-1,-2.800892639E1,-3.247406006E1,4.288515505E1
1.485047996E1,-2.879486084E-1,-2.793656921E1,-3.328875732E1,4.345890217E1
1.486052296E1,-8.384323120E-1,-2.771271896E1,-3.351605225E1,4.349739670E1
1.487056696E1,-1.529302597E0,-2.857137299E1,-3.420196533E1,4.459188887E1
1.488060996E1,-2.053543091E0,-2.814531708E1,-3.467724609E1,4.470891756E1
1.489065396E1,-2.582154274E0,-2.780891418E1,-3.457147217E1,4.444310876E1
1.490069696E1,-2.828804970E0,-2.740010071E1,-3.518865967E1,4.468791140E1
1.491074096E1,-3.628077507E0,-2.797759628E1,-3.516802979E1,4.508546505E1
1.492078396E1,-4.199501991E0,-2.754570770E1,-3.494860840E1,4.469683500E1
1.493082796E1,-4.858484268E0,-2.680508423E1,-3.547100830E1,4.472482353E1
1.494087096E1,-5.703518867E0,-2.623207092E1,-3.503045654E1,4.413371226E1
1.495091496E1,-7.835618019E0,-2.576976776E1,-3.559942627E1,4.464075482E1
1.496095796E1,-8.963239670E0,-2.519774246E1,-3.506671143E1,4.410147549E1
1.497100196E1,-1.020872498E1,-2.496022797E1,-3.439050293E1,4.370283443E1
1.498104496E1,-1.086928463E1,-2.430782700E1,-3.441473389E1,4.351305218E1
1.499108896E1,-1.130289173E1,-2.438493729E1,-3.426782227E1,4.355070804E1
1.500113196E1,-1.189982796E1,-2.379853439E1,-3.361987305E1,4.287507444E1
1.501117596E1,-1.238385105E1,-2.319791031E1,-3.345715332E1,4.255448176E1
1.502121896E1,-1.265656281E1,-2.267893219E1,-3.297979736E1,4.197844187E1
1.503126296E1,-1.350464725E1,-2.260007477E1,-3.200848389E1,4.144492632E1
1.504130596E1,-1.403915501E1,-2.210490417E1,-3.179650879E1,4.119153594E1
1.505134996E1,-1.443529701E1,-2.191251373E1,-3.091137695E1,4.054687760E1
1.506139296E1,-1.490607643E1,-2.163852310E1,-3.041101074E1,4.019012778E1
1.507143696E1,-1.508331490E1,-2.193894577E1,-2.998754883E1,4.010083309E1
1.508147996E1,-1.554351521E1,-2.201412582E1,-2.924127197E1,3.976524346E1
1.509152396E1,-1.591600895E1,-2.210110855E1,-2.870867920E1,3.957229588E1
1.510156821E1,-1.636250496E1,-2.239216995E1,-2.828576660E1,3.961345019E1
1.511161221E1,-1.624127197E1,-2.325482178E1,-2.727435303E1,3.935042546E1
1.512165621E1,-1.701875877E1,-2.371756744E1,-2.709710693E1,3.982981747E1
1.513169921E1,-1.767403793E1,-2.435162354E1,-2.668377686E1,4.021687622E1
1.514174321E1,-1.851808357E1,-2.488988495E1,-2.659783936E1,4.086405328E1
1.515178621E1,-1.790993500E1,-2.700950623E1,-2.676031494E1,4.202848622E1
1.516183021E1,-1.856182098E1,-2.767165756E1,-2.658764648E1,4.262821573E1
1.517187321E1,-1.897679901E1,-2.826371002E1,-2.720874023E1,4.358063504E1
1.518191721E1,-1.934784889E1,-2.911160278E1,-2.727740479E1,4.433826209E1
1.519196021E1,-1.852688599E1,-3.034090042E1,-2.707348633E1,4.468544959E1
1.520200421E1,-1.856665802E1,-3.092409515E1,-2.822882080E1,4.580269397E1
1.521204721E1,-1.860558510E1,-3.151475525E1,-2.871881104E1,4.652007849E1
1.522209121E1,-1.860396767E1,-3.201554871E1,-3.006677246E1,4.769815277E1
1.523213421E1,-1.843265724E1,-3.309432220E1,-3.081170654E1,4.882989121E1
1.524217821E1,-1.836177063E1,-3.339673996E1,-3.148474121E1,4.943466182E1
1.525222121E1,-1.825946426E1,-3.359029770E1,-3.319860840E1,5.063461004E1
1.526226521E1,-1.796007919E1,-3.365721130E1,-3.408471680E1,5.115799289E1
1.527230821E1,-1.764824295E1,-3.375233841E1,-3.546356201E1,5.204176263E1
1.528235221E1,-1.692509270E1,-3.429871750E1,-3.606036377E1,5.256624982E1
1.529239521E1,-1.629005432E1,-3.441140747E1,-3.659436035E1,5.280774606E1
1.530243921E1,-1.553709030E1,-3.416054535E1,-3.811419678E1,5.348865328E1
1.531248221E1,-1.474659920E1,-3.381422043E1,-3.865093994E1,5.342994338E1
1.532252621E1,-1.411564445E1,-3.238308334E1,-3.953363037E1,5.301719943E1
1.533256921E1,-1.344888592E1,-3.160282135E1,-4.095581055E1,5.345081166E1
1.534261321E1,-1.253899193E1,-3.092936325E1,-4.188671875E1,5.355697002E1
1.535265621E1,-1.143511963E1,-3.026984406E1,-4.312213135E1,5.391236994E1
1.536270021E1,-1.229285812E1,-2.995420074E1,-4.575415039E1,5.605185796E1
1.537274321E1,-1.075050068E1,-2.930559921E1,-4.586846924E1,5.548250067E1
1.538278721E1,-9.325839043E0,-2.848554993E1,-4.628631592E1,5.514363852E1
1.539283021E1,-7.783618927E0,-2.803823471E1,-4.625543213E1,5.464697915E1
1.540287421E1,-6.109322548E0,-2.714823532E1,-4.885980225E1,5.622838054E1
1.541291721E1,-5.422439575E0,-2.665001678E1,-4.936444092E1,5.636021888E1
1.542296121E1,-4.811538696E0,-2.620513535E1,-4.912194824E1,5.588224962E1
1.543300421E1,-4.247532845E0,-2.571050644E1,-4.982360840E1,5.622689419E1
1.544304821E1,-3.616325378E0,-2.524901962E1,-4.959399414E1,5.576876416E1
1.545309121E1,-2.871675491E0,-2.492026901E1,-4.963995361E1,5.561826429E1
1.546313521E1,-2.749044418E0,-2.363235092E1,-5.074353027E1,5.604418899E1
1.547317821E1,-1.529117584E0,-2.327512360E1,-5.067889404E1,5.578906596E1
1.548322221E1,-1.529117584E0,-2.327512360E1,-5.067889404E1,5.578906596E1
1.549326521E1,-4.152622223E-1,-2.267070389E1,-5.095190430E1,5.576943436E1
1.550330921E1,1.056049347E0,-2.306553268E1,-5.230963135E1,5.717894341E1
1.551335221E1,1.927881241E0,-2.269396591E1,-5.195886230E1,5.673143914E1
1.552339621E1,2.703975677E0,-2.235833359E1,-5.225006104E1,5.689706006E1
1.553343921E1,3.113138199E0,-2.196521759E1,-5.221679688E1,5.673408402E1
1.554348321E1,3.576215744E0,-2.146664429E1,-5.261987305E1,5.694257788E1
1.555352621E1,4.033702850E0,-2.105558014E1,-5.301318359E1,5.718396496E1
1.556357021E1,5.583896637E0,-2.059293365E1,-5.375634766E1,5.783592077E1
1.557361321E1,6.060009003E0,-2.012778091E1,-5.409619141E1,5.803661946E1
1.558365721E1,6.652971268E0,-1.977344131E1,-5.362683105E1,5.754205433E1
1.559370021E1,6.926767349E0,-1.934573364E1,-5.361138916E1,5.741444560E1
1.560374421E1,7.330938339E0,-1.878853226E1,-5.403717041E1,5.767813613E1
1.561378721E1,7.675577164E0,-1.827375793E1,-5.355877686E1,5.710855708E1
1.562383121E1,8.131895065E0,-1.777975845E1,-5.373883057E1,5.718487071E1
1.563387521E1,8.650856018E0,-1.721406174E1,-5.341485596E1,5.678299101E1
1.564391821E1,9.118974686E0,-1.679756927E1,-5.248858643E1,5.586023396E1
1.565396221E1,9.522180557E0,-1.621614075E1,-5.228826904E1,5.556706059E1
1.566400521E1,9.804431915E0,-1.597620010E1,-5.156390381E1,5.486530808E1
1.567404921E1,9.987449646E0,-1.561674881E1,-5.103387451E1,5.429630136E1
1.568409221E1,5.403358459E0,-1.258959579E1,-5.133050537E1,5.312734688E1
1.569413621E1,5.490266800E0,-1.246522141E1,-5.004235840E1,5.186291940E1
1.570417921E1,5.470911026E0,-1.252320862E1,-4.970758057E1,5.155196589E1
1.571422321E1,5.368009567E0,-1.278319550E1,-4.868627930E1,5.062192613E1
1.572426621E1,4.974260330E0,-1.284204865E1,-4.784106445E1,4.978382194E1
1.573431021E1,4.877336502E0,-1.289448547E1,-4.730090332E1,4.926897220E1
1.574435321E1,4.647871017E0,-1.303568268E1,-4.621435547E1,4.824208100E1
1.575439721E1,4.351383209E0,-1.320747375E1,-4.554174805E1,4.761746228E1
1.576444021E1,4.119558334E0,-1.341021729E1,-4.484240723E1,4.698559539E1
1.577448421E1,3.928916931E0,-1.360540771E1,-4.368334961E1,4.592143879E1
1.578452721E1,3.448629379E0,-1.373231888E1,-4.370507812E1,4.594130473E1
1.579457121E1,3.233678818E0,-1.390557480E1,-4.319720459E1,4.549527639E1
1.580461421E1,2.897811890E0,-1.398696899E1,-4.291528320E1,4.523001379E1
1.581465821E1,2.666938782E0,-1.396599960E1,-4.251892090E1,4.483325040E1
1.582470121E1,2.307895660E0,-1.411940384E1,-4.184204102E1,4.422036119E1
1.583474521E1,-3.128761292E0,-1.561896896E1,-4.242791748E1,4.531963725E1
1.584478821E1,-3.536293030E0,-1.563050842E1,-4.186083984E1,4.482352144E1
1.585483221E1,-3.922843933E0,-1.573386002E1,-4.152105713E1,4.457511908E1
1.586487521E1,-4.325201035E0,-1.568787003E1,-4.176202393E1,4.482056751E1
1.587491921E1,-4.668296814E0,-1.569931793E1,-4.127258301E1,4.440369001E1
1.588496221E1,-4.885845184E0,-1.573067474E1,-4.157043457E1,4.471494875E1
1.589500621E1,-5.026597977E0,-1.581925201E1,-4.139117432E1,4.459534430E1
1.590504921E1,-5.393655777E0,-1.566847610E1,-4.079644775E1,4.403342839E1
1.591509321E1,-5.646112442E0,-1.555987167E1,-4.117736816E1,4.437976838E1
1.592513621E1,-5.825235367E0,-1.566201401E1,-4.058770752E1,4.389298408E1
1.593518021E1,-5.976097107E0,-1.571328735E1,-4.076306152E1,4.409363130E1
1.594522321E1,-6.156652451E0,-1.565561676E1,-4.093048096E1,4.425276236E1
1.595526721E1,-5.255594254E0,-1.569512939E1,-3.448858643E1,3.825468535E1
1.596531021E1,-5.365222931E0,-1.547325516E1,-3.484338379E1,3.850024203E1
1.597535421E1,-5.365222931E0,-1.547325516E1,-3.484338379E1,3.850024203E1
1.598539721E1,-5.603807449E0,-1.538345337E1,-3.470312500E1,3.837134582E1
