"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.240577904E1,9.703373909E0,-5.996780777E1,-1.362646484E1,6.225732068E1
2.241582204E1,8.979512215E0,-5.990838242E1,-1.471691895E1,6.233966335E1
2.242586504E1,8.970179558E0,-5.959194565E1,-1.414648438E1,6.190143074E1
2.243590804E1,8.384018898E0,-5.942062759E1,-1.496490479E1,6.184699776E1
2.244595104E1,8.552575111E0,-5.917324066E1,-1.450030518E1,6.152136053E1
2.245599504E1,7.992058754E0,-5.913108444E1,-1.484820557E1,6.148843272E1
2.246603804E1,7.855528831E0,-5.883833694E1,-1.479980469E1,6.117755672E1
2.247608104E1,5.884013176E0,-5.902831650E1,-1.548895264E1,6.130963557E1
2.248612404E1,5.985138893E0,-5.882105255E1,-1.490356445E1,6.097421048E1
2.249616704E1,5.662556648E0,-5.873485947E1,-1.607781982E1,6.115835638E1
2.250621004E1,5.627268791E0,-5.859096146E1,-1.505401611E1,6.075516702E1
2.251625304E1,5.462525368E0,-5.852062225E1,-1.602642822E1,6.092084055E1
2.252629604E1,5.427622795E0,-5.845381546E1,-1.501580811E1,6.059523186E1
2.253634004E1,5.600775719E0,-5.857216644E1,-1.564288330E1,6.088322567E1
2.254638304E1,5.679190636E0,-5.831829453E1,-1.548608398E1,6.060606801E1
2.255642604E1,5.443999290E0,-5.833060455E1,-1.563922119E1,6.063564789E1
2.256646904E1,5.063893318E0,-5.816397095E1,-1.539654541E1,6.037999787E1
2.257651204E1,4.918379784E0,-5.803751373E1,-1.590734863E1,6.037869823E1
2.258655504E1,4.866583824E0,-5.804464340E1,-1.499932861E1,6.014851723E1
2.259659804E1,4.712128639E0,-5.786118698E1,-1.550140381E1,6.008672595E1
2.260664104E1,4.519415855E0,-5.797714615E1,-1.522540283E1,6.011312242E1
2.261668504E1,4.463913918E0,-5.779793930E1,-1.536163330E1,5.997089371E1
2.262672804E1,4.175566673E0,-5.760652542E1,-1.579345703E1,5.987804617E1
2.263677104E1,4.175566673E0,-5.760652542E1,-1.579345703E1,5.987804617E1
2.264681404E1,4.076416969E0,-5.750410461E1,-1.539373779E1,5.966830303E1
2.265685704E1,1.822273254E0,-5.761608505E1,-1.602038574E1,5.982964730E1
2.266690004E1,1.803660393E0,-5.734842682E1,-1.594506836E1,5.955115830E1
2.267694304E1,1.479255676E0,-5.740333939E1,-1.569323730E1,5.952822244E1
2.268698604E1,1.458317757E0,-5.720437241E1,-1.588244629E1,5.938618537E1
2.269703004E1,1.141088486E0,-5.722694778E1,-1.593005371E1,5.941373786E1
2.270707304E1,9.522743225E-1,-5.699153137E1,-1.587200928E1,5.916808391E1
2.271711604E1,6.281909943E-1,-5.709582138E1,-1.625439453E1,5.936777564E1
2.272715904E1,6.853389740E-1,-5.692458344E1,-1.558142090E1,5.902252592E1
2.273720204E1,2.468328476E-1,-5.718664932E1,-1.618768311E1,5.943412211E1
2.274724504E1,-7.141237259E-1,-5.666419601E1,-1.567584229E1,5.879688014E1
2.275728804E1,-9.711751938E-1,-5.671783829E1,-1.621276855E1,5.899754423E1
2.276733204E1,-8.436880112E-1,-5.633926773E1,-1.580090332E1,5.851917159E1
2.277737504E1,-1.095487595E0,-5.661235046E1,-1.590374756E1,5.881400772E1
2.278741804E1,-9.031705856E-1,-5.641672516E1,-1.559411621E1,5.853920955E1
2.279746104E1,-1.463791847E0,-5.654230881E1,-1.600994873E1,5.878344861E1
2.280750404E1,-1.350406647E0,-5.638388824E1,-1.529278564E1,5.843659593E1
2.281754704E1,-1.863040924E0,-5.656408310E1,-1.613928223E1,5.885102250E1
2.282759004E1,-1.804637909E0,-5.636551285E1,-1.507379150E1,5.837419761E1
2.283763304E1,-2.172837257E0,-5.653288651E1,-1.617608643E1,5.884177301E1
2.284767704E1,-1.889817238E0,-5.656116867E1,-1.568640137E1,5.872648805E1
2.285772004E1,-2.203771591E0,-5.669114685E1,-1.559582520E1,5.883852908E1
2.286776304E1,-1.963528633E0,-5.647623444E1,-1.536718750E1,5.856253881E1
2.287780604E1,-2.417264938E0,-5.673642349E1,-1.561389160E1,5.889531842E1
2.288784904E1,-2.550486565E0,-5.654681778E1,-1.474371338E1,5.849294545E1
2.289789204E1,-2.691571236E0,-5.662847137E1,-1.541192627E1,5.874994296E1
2.290793504E1,-2.565944672E0,-5.640296936E1,-1.451690674E1,5.829768097E1
2.291797804E1,-2.900099754E0,-5.654281998E1,-1.546527100E1,5.869135947E1
2.292802204E1,-2.877813339E0,-5.640209198E1,-1.456768799E1,5.832405441E1
2.293806504E1,-3.294017792E0,-5.634798050E1,-1.514184570E1,5.843989178E1
2.294810804E1,-3.296720505E0,-5.627210617E1,-1.497290039E1,5.832328905E1
2.295815104E1,-3.353368759E0,-5.619164276E1,-1.486895752E1,5.822226117E1
2.296819404E1,-3.374829292E0,-5.617625046E1,-1.480303955E1,5.819184280E1
2.297823704E1,-3.507027626E0,-5.608278656E1,-1.562847900E1,5.832518793E1
2.298828004E1,-3.606196404E0,-5.601243210E1,-1.481854248E1,5.805158399E1
2.299832304E1,-3.787419319E0,-5.578886032E1,-1.557525635E1,5.804593088E1
2.300836704E1,-4.056979179E0,-5.567287445E1,-1.530181885E1,5.787982109E1
2.301841004E1,-4.117793083E0,-5.536055756E1,-1.560858154E1,5.766606776E1
2.302845304E1,-4.451305389E0,-5.539719009E1,-1.581829834E1,5.778305420E1
2.303849604E1,-4.497137070E0,-5.519332504E1,-1.559313965E1,5.752976078E1
2.304853904E1,-5.761611938E0,-5.510968781E1,-1.752319336E1,5.811485324E1
2.305858204E1,-5.684202194E0,-5.481423569E1,-1.735137939E1,5.777526249E1
2.306862504E1,-5.783250809E0,-5.495429611E1,-1.705871582E1,5.783096434E1
2.307866904E1,-5.592084885E0,-5.472430420E1,-1.738580322E1,5.769130816E1
2.308871204E1,-5.903406143E0,-5.484881592E1,-1.720275879E1,5.778561864E1
2.309875504E1,-5.802400589E0,-5.472795868E1,-1.712292480E1,5.763689676E1
2.310879804E1,-6.002288818E0,-5.487229156E1,-1.743249512E1,5.788685290E1
2.311884104E1,-6.121421814E0,-5.468761444E1,-1.669757080E1,5.750665917E1
2.312888404E1,-6.121421814E0,-5.468761444E1,-1.669757080E1,5.750665917E1
2.313892704E1,-6.231925964E0,-5.479228973E1,-1.728936768E1,5.779233643E1
2.314897004E1,-6.256018639E0,-5.449134827E1,-1.699890137E1,5.742305680E1
2.315901404E1,-6.499774933E0,-5.453305435E1,-1.753857422E1,5.765156266E1
2.316905704E1,-6.633368492E0,-5.421333694E1,-1.726611328E1,5.728181341E1
2.317910004E1,-6.917503357E0,-5.440081024E1,-1.734967041E1,5.751791956E1
2.318914304E1,-7.661034584E0,-5.367406845E1,-1.701953125E1,5.682659165E1
2.319918604E1,-8.033139229E0,-5.391840363E1,-1.739654541E1,5.722207063E1
2.320922904E1,-7.976449966E0,-5.369116974E1,-1.656427002E1,5.675156829E1
2.321927204E1,-8.450935364E0,-5.356562042E1,-1.753027344E1,5.699126676E1
2.322931504E1,-8.472855568E0,-5.327361298E1,-1.684552002E1,5.651228774E1
2.323935904E1,-8.910047531E0,-5.312345886E1,-1.774792480E1,5.671401646E1
2.324940204E1,-9.019127846E0,-5.289605713E1,-1.742828369E1,5.641881423E1
2.325944504E1,-9.903454781E0,-5.261769485E1,-1.766638184E1,5.638085912E1
2.326948804E1,-9.874748230E0,-5.219853973E1,-1.755633545E1,5.595018425E1
2.327953104E1,-1.028686523E1,-5.217126465E1,-1.822717285E1,5.621290138E1
2.328957404E1,-1.046980667E1,-5.186448288E1,-1.758300781E1,5.575574948E1
2.329961704E1,-1.078676033E1,-5.169814682E1,-1.847760010E1,5.595064154E1
2.330966104E1,-1.085031128E1,-5.143516159E1,-1.764532471E1,5.544964010E1
2.331970404E1,-1.170204353E1,-5.072066116E1,-1.870947266E1,5.531335877E1
2.332974704E1,-1.185398769E1,-5.051386642E1,-1.815643311E1,5.497111777E1
2.333979004E1,-1.237707710E1,-5.025108719E1,-1.846075439E1,5.494691305E1
2.334983304E1,-1.245497704E1,-4.987865448E1,-1.837640381E1,5.459577678E1
2.335987604E1,-1.299234009E1,-4.974444962E1,-1.858807373E1,5.467017152E1
2.336991904E1,-1.313603210E1,-4.951646805E1,-1.847314453E1,5.445817676E1
2.337996204E1,-1.438721657E1,-4.902323914E1,-1.914123535E1,5.455874693E1
2.339000604E1,-1.449140453E1,-4.890985870E1,-1.826287842E1,5.418217245E1
2.340004904E1,-1.459422684E1,-4.848488998E1,-1.874334717E1,5.399156487E1
2.341009204E1,-1.474967957E1,-4.836801910E1,-1.839556885E1,5.380906311E1
2.342013504E1,-1.505670452E1,-4.808626556E1,-1.878027344E1,5.377445451E1
2.343017804E1,-1.552124500E1,-4.796473694E1,-1.879388428E1,5.380274270E1
2.344022104E1,-1.642361259E1,-4.721773911E1,-1.853100586E1,5.331649009E1
2.345026404E1,-1.702099800E1,-4.710025406E1,-1.889587402E1,5.352758504E1
2.346030704E1,-1.747781563E1,-4.674468613E1,-1.848358154E1,5.321825351E1
2.347035104E1,-1.827265739E1,-4.666679382E1,-1.821722412E1,5.332491827E1
2.348039404E1,-1.900247574E1,-4.632587051E1,-1.812750244E1,5.325210520E1
2.349043704E1,-1.928883743E1,-4.649987411E1,-1.787475586E1,5.342101122E1
2.350048004E1,-1.967069054E1,-4.615157318E1,-1.773266602E1,5.321044275E1
2.351052304E1,-2.003713989E1,-4.636836624E1,-1.760644531E1,5.349298346E1
2.352056604E1,-1.971049690E1,-4.579468536E1,-1.623876953E1,5.243428775E1
2.353060904E1,-2.017002106E1,-4.601190186E1,-1.674865723E1,5.295698614E1
2.354065304E1,-2.040000153E1,-4.587983322E1,-1.559851074E1,5.257787268E1
2.355069604E1,-2.093919754E1,-4.595595932E1,-1.598944092E1,5.297227965E1
2.356073904E1,-2.046672821E1,-4.574599075E1,-1.575231934E1,5.253302007E1
2.357078204E1,-2.080721855E1,-4.585741806E1,-1.553717041E1,5.269959013E1
2.358082504E1,-2.088989067E1,-4.542460251E1,-1.537353516E1,5.230800731E1
2.359086804E1,-2.115918350E1,-4.547639084E1,-1.571154785E1,5.256106835E1
2.360091104E1,-2.128026581E1,-4.489259720E1,-1.492553711E1,5.187452799E1
2.361095404E1,-2.161107254E1,-4.472220612E1,-1.620928955E1,5.224801665E1
2.362099804E1,-2.186931992E1,-4.436259460E1,-1.621704102E1,5.205093057E1
2.363104104E1,-2.167853165E1,-4.377014542E1,-1.547570801E1,5.123750484E1
2.364108404E1,-2.187070465E1,-4.351911163E1,-1.674371338E1,5.150332744E1
2.365112704E1,-2.172352791E1,-4.291557693E1,-1.640106201E1,5.081981153E1
2.366117004E1,-2.158105087E1,-4.210710144E1,-1.842407227E1,5.077594103E1
2.367121304E1,-2.162278748E1,-4.150730133E1,-1.814892578E1,5.019745520E1
2.368125604E1,-2.187462044E1,-4.123501968E1,-1.909625244E1,5.043305191E1
2.369129904E1,-2.166092873E1,-4.050409317E1,-1.878228760E1,4.962410427E1
2.370134304E1,-2.244583130E1,-4.010850143E1,-2.040734863E1,5.028883682E1
2.371138604E1,-2.234333038E1,-3.968050003E1,-1.955590820E1,4.956006498E1
2.372142904E1,-2.263115692E1,-3.948417282E1,-2.074206543E1,5.001402249E1
2.373147204E1,-2.272367477E1,-3.905281830E1,-1.988134766E1,4.936350876E1
2.374151504E1,-2.289381409E1,-3.884399033E1,-2.030810547E1,4.945100055E1
2.375155804E1,-2.294972610E1,-3.855786133E1,-1.989025879E1,4.908177863E1
2.376160104E1,-2.326597023E1,-3.839430618E1,-2.023651123E1,4.924372554E1
2.377164504E1,-2.379604721E1,-3.772620392E1,-1.989355469E1,4.883924491E1
2.378168804E1,-2.425524330E1,-3.756304169E1,-2.025738525E1,4.908829377E1
2.379173104E1,-2.431241608E1,-3.736347580E1,-1.931005859E1,4.857984420E1
2.380177404E1,-2.470237541E1,-3.717380905E1,-2.033514404E1,4.904709485E1
2.381181704E1,-2.482603455E1,-3.723986816E1,-1.960736084E1,4.886295500E1
2.382186004E1,-2.508517075E1,-3.705171585E1,-2.002062988E1,4.901959873E1
2.383190304E1,-2.534095383E1,-3.676634598E1,-1.958538818E1,4.875977407E1
2.384194604E1,-2.544301414E1,-3.641816711E1,-1.935388184E1,4.845825633E1
2.385199004E1,-2.570849228E1,-3.645148087E1,-1.954248047E1,4.869851718E1
2.386203304E1,-2.580550957E1,-3.614598465E1,-1.898223877E1,4.829888114E1
2.387207604E1,-2.588478661E1,-3.611915970E1,-1.904846191E1,4.834728303E1
2.388211904E1,-2.588166428E1,-3.574969482E1,-1.953497314E1,4.826506399E1
2.389216204E1,-2.622193718E1,-3.553166580E1,-1.917669678E1,4.814389851E1
2.390220504E1,-2.629333115E1,-3.513165665E1,-1.947766113E1,4.800991403E1
2.391224804E1,-2.630843163E1,-3.514851761E1,-1.995953369E1,4.822794677E1
2.392229204E1,-2.628503609E1,-3.481045914E1,-1.957598877E1,4.781098748E1
2.393233504E1,-2.627969742E1,-3.479926682E1,-2.032067871E1,4.810968146E1
2.394237804E1,-2.629468346E1,-3.444088745E1,-1.981427002E1,4.764651512E1
2.395242104E1,-2.642879486E1,-3.460084915E1,-2.053802490E1,4.814052790E1
2.396246404E1,-2.642335510E1,-3.421778107E1,-1.994891357E1,4.761312202E1
2.397250704E1,-2.648794937E1,-3.397242737E1,-2.060192871E1,4.775119632E1
2.398255004E1,-2.662113380E1,-3.368042374E1,-2.037939453E1,4.752236768E1
2.399259304E1,-2.700849342E1,-3.388106918E1,-2.042608643E1,4.790209361E1
2.400263704E1,-2.702195740E1,-3.361739731E1,-1.933239746E1,4.726581402E1
2.401268004E1,-2.749969673E1,-3.370610428E1,-2.034271240E1,4.802250237E1
2.402272304E1,-2.762002373E1,-3.341127014E1,-1.887658691E1,4.728111903E1
2.403276604E1,-2.830327415E1,-3.335237503E1,-1.949707031E1,4.789146060E1
2.404280904E1,-2.850373268E1,-3.313977814E1,-1.840509033E1,4.742841998E1
2.405285204E1,-2.905321503E1,-3.325130844E1,-1.868103027E1,4.794496541E1
2.406289504E1,-2.927374649E1,-3.284878922E1,-1.772729492E1,4.743682295E1
2.407293904E1,-2.936761856E1,-3.284509277E1,-1.807952881E1,4.762485172E1
2.408298204E1,-2.972195816E1,-3.235103607E1,-1.701550293E1,4.711169358E1
2.409302504E1,-3.011099815E1,-3.226285172E1,-1.781176758E1,4.759015523E1
2.410306804E1,-3.037887001E1,-3.195899200E1,-1.657727051E1,4.710688708E1
2.411311104E1,-3.035088921E1,-3.195479584E1,-1.657861328E1,4.708647227E1
2.412315404E1,-3.069087982E1,-3.156965256E1,-1.744403076E1,4.735891971E1
2.413319704E1,-3.081660461E1,-3.123618317E1,-1.620294189E1,4.677496750E1
2.414324004E1,-3.089173889E1,-3.114986420E1,-1.679119873E1,4.697401331E1
2.415328404E1,-3.089628983E1,-3.067637634E1,-1.660791016E1,4.659874966E1
2.416332704E1,-3.115617561E1,-3.046647263E1,-1.734582520E1,4.690192837E1
2.417337004E1,-3.134618187E1,-2.970549393E1,-1.727313232E1,4.651194027E1
2.418341304E1,-3.155269623E1,-2.942893982E1,-1.820648193E1,4.683066434E1
2.419345604E1,-3.141671944E1,-2.911025238E1,-1.749816895E1,4.626665074E1
2.420349904E1,-3.136535645E1,-2.868963623E1,-1.852465820E1,4.636856450E1
2.421354204E1,-3.115809250E1,-2.858446503E1,-1.776135254E1,4.586244665E1
2.422358604E1,-3.105664062E1,-2.819920349E1,-1.873645020E1,4.594305791E1
2.423362904E1,-3.086198425E1,-2.806784821E1,-1.877087402E1,4.574507500E1
2.424367204E1,-3.093379211E1,-2.745959473E1,-1.914019775E1,4.557714347E1
2.425371504E1,-3.086841774E1,-2.749460602E1,-1.958837891E1,4.574403963E1
2.426375804E1,-3.098800659E1,-2.707812500E1,-1.933929443E1,4.546965708E1
2.427380104E1,-3.098982048E1,-2.713307953E1,-1.903436279E1,4.537488231E1
2.428384404E1,-3.100064087E1,-2.694078064E1,-1.933148193E1,4.539329895E1
2.429388804E1,-3.120833015E1,-2.703658295E1,-1.897497559E1,4.544212129E1
2.430393104E1,-3.105301666E1,-2.684533691E1,-1.899829102E1,4.523159316E1
2.431397404E1,-3.126479340E1,-2.705961609E1,-1.908880615E1,4.554220734E1
2.432401704E1,-3.126989746E1,-2.692747498E1,-1.836254883E1,4.516722922E1
2.433406004E1,-3.178627014E1,-2.712889099E1,-1.885351562E1,4.584537869E1
2.434410304E1,-3.190240669E1,-2.694564819E1,-1.791040039E1,4.543802319E1
2.435414604E1,-3.221438599E1,-2.727790070E1,-1.834887695E1,4.602751152E1
2.436418904E1,-3.190244675E1,-2.713116455E1,-1.793322754E1,4.555729193E1
2.437423304E1,-3.233636856E1,-2.742063141E1,-1.790704346E1,4.602384126E1
2.438427604E1,-3.230087662E1,-2.724229431E1,-1.694946289E1,4.552772256E1
2.439431904E1,-3.259101868E1,-2.759146118E1,-1.713922119E1,4.601321692E1
2.440436204E1,-3.256583405E1,-2.740637207E1,-1.611999512E1,4.551370145E1
2.441440483E1,-3.276360321E1,-2.761386108E1,-1.739184570E1,4.624343539E1
2.442444783E1,-3.227361298E1,-2.737438965E1,-1.646942139E1,4.541128873E1
2.443449083E1,-3.238752747E1,-2.753107452E1,-1.773974609E1,4.606094432E1
2.444453483E1,-3.230186844E1,-2.723205566E1,-1.645654297E1,4.534107814E1
2.445457783E1,-3.247357559E1,-2.748268890E1,-1.733532715E1,4.593849005E1
2.446462083E1,-3.220040131E1,-2.721383667E1,-1.680139160E1,4.538441925E1
2.447466383E1,-3.244645309E1,-2.768670654E1,-1.746221924E1,4.608964242E1
2.448470683E1,-3.216082764E1,-2.735563660E1,-1.659594727E1,4.536601320E1
2.449474983E1,-3.236233521E1,-2.771046448E1,-1.795190430E1,4.623268810E1
2.450479283E1,-3.215101242E1,-2.740959930E1,-1.637835693E1,4.531251824E1
2.451483583E1,-3.233374786E1,-2.776342773E1,-1.760186768E1,4.610970523E1
2.452487983E1,-3.212627411E1,-2.776672363E1,-1.633825684E1,4.549755011E1
2.453492283E1,-3.232576752E1,-2.810516357E1,-1.729650879E1,4.619550499E1
2.454496583E1,-3.224666595E1,-2.800673294E1,-1.628674316E1,4.571085821E1
2.455500883E1,-3.256306076E1,-2.839799118E1,-1.717144775E1,4.649362803E1
2.456505183E1,-3.221985245E1,-2.828892136E1,-1.631164551E1,4.587430373E1
2.457509483E1,-3.244515610E1,-2.855374527E1,-1.683428955E1,4.638316319E1
2.458513783E1,-3.228937531E1,-2.856481171E1,-1.554870605E1,4.582918814E1
2.459518183E1,-3.263766479E1,-2.854644394E1,-1.645983887E1,4.637933721E1
2.460522483E1,-3.263766479E1,-2.854644394E1,-1.645983887E1,4.637933721E1
2.461526783E1,-3.257774734E1,-2.875598907E1,-1.577569580E1,4.622866111E1
2.462531083E1,-3.266079330E1,-2.858359909E1,-1.651312256E1,4.643740704E1
2.463535383E1,-3.251665115E1,-2.864526749E1,-1.587573242E1,4.615108700E1
2.464539683E1,-3.347895813E1,-2.830322266E1,-1.592150879E1,4.664126384E1
2.465543983E1,-3.351123810E1,-2.846191406E1,-1.583898926E1,4.673282799E1
2.466548283E1,-3.353974533E1,-2.842367935E1,-1.556335449E1,4.663730339E1
2.467552683E1,-3.365882111E1,-2.852962112E1,-1.559472656E1,4.679798090E1
2.468556983E1,-3.370147705E1,-2.830971146E1,-1.577984619E1,4.675716912E1
2.469561283E1,-3.386331940E1,-2.855508423E1,-1.557867432E1,4.695542918E1
2.470565583E1,-3.388943481E1,-2.830263519E1,-1.556408691E1,4.681638338E1
2.471569883E1,-3.418679810E1,-2.859911346E1,-1.548364258E1,4.718463354E1
2.472574183E1,-3.389012527E1,-2.845032883E1,-1.492913818E1,4.669947503E1
2.473578483E1,-3.416014099E1,-2.874110794E1,-1.549420166E1,4.725501882E1
2.474582883E1,-3.406128693E1,-2.860841751E1,-1.457275391E1,4.680788369E1
2.475587183E1,-3.450793457E1,-2.889028549E1,-1.539947510E1,4.756668979E1
2.476591483E1,-3.452479172E1,-2.868265533E1,-1.471783447E1,4.723632725E1
2.477595783E1,-3.482801056E1,-2.917350769E1,-1.502600098E1,4.785252946E1
2.478600083E1,-3.447445679E1,-2.886614609E1,-1.453680420E1,4.725527735E1
2.479604383E1,-3.478313065E1,-2.927747345E1,-1.505328369E1,4.789194065E1
2.480608683E1,-3.452115631E1,-2.913351822E1,-1.390948486E1,4.726463674E1
2.481613083E1,-3.485144806E1,-2.939792252E1,-1.506744385E1,4.801967455E1
2.482617383E1,-3.439625931E1,-2.929910660E1,-1.394036865E1,4.728503125E1
2.483621683E1,-3.489248657E1,-2.958654404E1,-1.500286865E1,4.814494028E1
2.484625983E1,-3.421891785E1,-2.945206070E1,-1.387841797E1,4.723313142E1
2.485630283E1,-3.488477707E1,-2.996857834E1,-1.470275879E1,4.828285902E1
2.486634583E1,-3.448109436E1,-2.975665665E1,-1.356469727E1,4.752268400E1
2.487638883E1,-3.500618362E1,-3.009872818E1,-1.436389160E1,4.834964025E1
2.488643183E1,-3.443589783E1,-3.001146317E1,-1.339746094E1,4.760263585E1
2.489647583E1,-3.498229599E1,-3.034037018E1,-1.449774170E1,4.852302144E1
2.490651883E1,-3.443995667E1,-3.020671082E1,-1.301196289E1,4.762212901E1
2.491656183E1,-3.486636734E1,-3.067555237E1,-1.462194824E1,4.868731308E1
2.492660483E1,-3.433536530E1,-3.056596756E1,-1.274652100E1,4.770397762E1
2.493664783E1,-3.484213257E1,-3.096079636E1,-1.411114502E1,4.869978980E1
2.494669083E1,-3.453284836E1,-3.077194214E1,-1.338543701E1,4.815184278E1
2.495673383E1,-3.500473785E1,-3.101314163E1,-1.392565918E1,4.879621512E1
2.496677783E1,-3.468863678E1,-3.086726761E1,-1.315393066E1,4.826091196E1
2.497682083E1,-3.524733734E1,-3.088605881E1,-1.403344727E1,4.892096749E1
2.498686383E1,-3.493968201E1,-3.100861359E1,-1.281652832E1,4.844149970E1
2.499690683E1,-3.516600800E1,-3.109498596E1,-1.408660889E1,4.900998694E1
2.500694983E1,-3.476986694E1,-3.125956726E1,-1.300054932E1,4.852956290E1
2.501699283E1,-3.491370392E1,-3.148561478E1,-1.427093506E1,4.913217120E1
2.502703583E1,-3.466339111E1,-3.171953201E1,-1.362811279E1,4.892243711E1
2.503707983E1,-3.473519135E1,-3.188933945E1,-1.358502197E1,4.907154277E1
2.504712283E1,-3.442168427E1,-3.214191818E1,-1.366607666E1,4.903791292E1
2.505716583E1,-3.451731110E1,-3.224397278E1,-1.380358887E1,4.921034049E1
2.506720883E1,-3.444746017E1,-3.267167282E1,-1.372595215E1,4.942132616E1
2.507725183E1,-3.440280151E1,-3.266746140E1,-1.391546631E1,4.944042869E1
2.508729483E1,-3.448411179E1,-3.313887024E1,-1.323730469E1,4.962423724E1
2.509733783E1,-3.512191391E1,-3.281058502E1,-1.350268555E1,4.992400067E1
2.510738083E1,-3.488858414E1,-3.261054993E1,-1.360986328E1,4.965772496E1
2.511742483E1,-3.520731354E1,-3.308775711E1,-1.317315674E1,5.007880445E1
2.512746783E1,-3.494570160E1,-3.304239273E1,-1.306475830E1,4.983662997E1
2.513751083E1,-3.504770279E1,-3.345333862E1,-1.367944336E1,5.034475649E1
2.514755383E1,-3.465892029E1,-3.342396927E1,-1.315570068E1,4.991467658E1
2.515759683E1,-3.509107208E1,-3.369867325E1,-1.352416992E1,5.049640671E1
2.516763983E1,-3.480966949E1,-3.352688980E1,-1.295666504E1,5.003639275E1
2.517768283E1,-3.517208099E1,-3.387658691E1,-1.307281494E1,5.055291201E1
2.518772683E1,-3.476272202E1,-3.365094757E1,-1.269476318E1,5.001989731E1
2.519776983E1,-3.511430359E1,-3.407249069E1,-1.331512451E1,5.070741050E1
2.520781283E1,-3.456226730E1,-3.357923508E1,-1.299310303E1,4.990927845E1
2.521785583E1,-3.506566238E1,-3.391050720E1,-1.430578613E1,5.083481773E1
2.522789883E1,-3.441044998E1,-3.375856781E1,-1.274346924E1,4.986096646E1
2.523794183E1,-3.501426697E1,-3.403562164E1,-1.434552002E1,5.089416839E1
2.524798483E1,-3.429388809E1,-3.359066010E1,-1.293652344E1,4.971676623E1
2.525802883E1,-3.488383102E1,-3.403427124E1,-1.391070557E1,5.068255139E1
2.526807183E1,-3.422259903E1,-3.379744720E1,-1.310406494E1,4.985148182E1
2.527811483E1,-3.484186172E1,-3.411420059E1,-1.416156006E1,5.077680370E1
2.528815783E1,-3.427175140E1,-3.398104477E1,-1.303155518E1,4.999085695E1
2.529820083E1,-3.492823410E1,-3.448497391E1,-1.425238037E1,5.111091184E1
2.530824383E1,-3.441057968E1,-3.427487183E1,-1.210357666E1,5.005348540E1
2.531828683E1,-3.500156403E1,-3.473390198E1,-1.368261719E1,5.117389416E1
2.532833083E1,-3.442749786E1,-3.458545685E1,-1.225451660E1,5.031480509E1
2.533837383E1,-3.484373093E1,-3.499763870E1,-1.351690674E1,5.120182680E1
2.534841683E1,-3.429600525E1,-3.488523483E1,-1.266156006E1,5.053227373E1
2.535845983E1,-3.484844208E1,-3.523537827E1,-1.331921387E1,5.131615004E1
2.536850283E1,-3.431427383E1,-3.516021347E1,-1.224719238E1,5.063302994E1
2.537854583E1,-3.471192169E1,-3.553113174E1,-1.316156006E1,5.138682218E1
2.538858883E1,-3.442544937E1,-3.530699158E1,-1.202294922E1,5.075673873E1
2.539863183E1,-3.479741669E1,-3.542653656E1,-1.334411621E1,5.141950154E1
2.540867646E1,-3.434077072E1,-3.549865723E1,-1.222698975E1,5.088165167E1
2.541871946E1,-3.454792404E1,-3.559069443E1,-1.313757324E1,5.131132834E1
2.542876246E1,-3.439179230E1,-3.565372086E1,-1.244958496E1,5.107812990E1
2.543880546E1,-3.446642685E1,-3.576766586E1,-1.262988281E1,5.125206767E1
2.544884846E1,-3.437853241E1,-3.590389633E1,-1.247973633E1,5.125150809E1
2.545889146E1,-3.426797867E1,-3.598131943E1,-1.277117920E1,5.130353524E1
2.546893446E1,-3.419258881E1,-3.621958923E1,-1.272967529E1,5.141046981E1
2.547897846E1,-3.418039703E1,-3.616219711E1,-1.331372070E1,5.150979713E1
2.548902146E1,-3.411493683E1,-3.649406052E1,-1.290100098E1,5.159536020E1
2.549906446E1,-3.396376419E1,-3.626789093E1,-1.335754395E1,5.145212504E1
2.550910746E1,-3.412477112E1,-3.660224915E1,-1.327978516E1,5.177429227E1
2.551915046E1,-3.373362732E1,-3.643302536E1,-1.292889404E1,5.130769192E1
2.552919346E1,-3.392805862E1,-3.667057800E1,-1.353143311E1,5.175851751E1
2.553923646E1,-3.363481903E1,-3.657791901E1,-1.310803223E1,5.139130003E1
2.554928046E1,-3.376369476E1,-3.683293915E1,-1.391400146E1,5.186763853E1
2.555932346E1,-3.348813629E1,-3.676448441E1,-1.331445312E1,5.148162049E1
2.556936646E1,-3.377333069E1,-3.720569229E1,-1.343170166E1,5.201261399E1
2.557940946E1,-3.377333069E1,-3.720569229E1,-1.343170166E1,5.201261399E1
2.558945246E1,-3.348819733E1,-3.696188736E1,-1.293725586E1,5.152681891E1
2.559949546E1,-3.394245529E1,-3.730437851E1,-1.331091309E1,5.216212548E1
2.560953846E1,-3.366864395E1,-3.712353134E1,-1.298187256E1,5.177125824E1
2.561958246E1,-3.413703918E1,-3.744231796E1,-1.354162598E1,5.244654662E1
2.562962546E1,-3.365065002E1,-3.744034958E1,-1.230731201E1,5.182292883E1
2.563966846E1,-3.404490662E1,-3.770015717E1,-1.359259033E1,5.258437057E1
2.564971146E1,-3.347076416E1,-3.752014160E1,-1.234600830E1,5.177332325E1
