"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.603502625E0,1.131451225E1,-1.184836578E1,-4.004315186E1,4.326495082E1
6.613546625E0,1.143744850E1,-1.192523575E1,-4.036968994E1,4.362038906E1
6.623591625E0,1.158845329E1,-1.194689560E1,-4.013165283E1,4.344617501E1
6.633635625E0,1.167302132E1,-1.201425552E1,-4.025122070E1,4.359773538E1
6.643679625E0,1.151651764E1,-1.206974030E1,-3.979034424E1,4.314603463E1
6.653724625E0,1.154932404E1,-1.216090393E1,-3.964636230E1,4.304774691E1
6.663768625E0,1.145260239E1,-1.210430527E1,-4.028051758E1,4.359124228E1
6.673812625E0,1.154594803E1,-1.232213593E1,-4.010339355E1,4.351351657E1
6.683856625E0,1.152600098E1,-1.231348419E1,-4.034478760E1,4.372839441E1
6.693901625E0,1.156700134E1,-1.230225754E1,-4.041772461E1,4.380335059E1
6.703945625E0,1.164945412E1,-1.234490585E1,-3.993499756E1,4.339251677E1
6.713989625E0,1.171904564E1,-1.237485123E1,-3.994110107E1,4.342539037E1
6.724033625E0,1.149075508E1,-1.244381714E1,-3.982092285E1,4.327345531E1
6.734078625E0,1.142200279E1,-1.249265671E1,-3.980718994E1,4.325668723E1
6.744122625E0,1.159729767E1,-1.269899750E1,-3.994891357E1,4.349341958E1
6.754166625E0,1.186474609E1,-1.267618179E1,-3.963427734E1,4.327047175E1
6.764211625E0,1.191763687E1,-1.282664108E1,-4.011254883E1,4.376721791E1
6.774255625E0,1.184820938E1,-1.311671066E1,-3.963568115E1,4.339833389E1
6.784299625E0,1.203674316E1,-1.327539444E1,-3.914044189E1,4.304757223E1
6.794343625E0,1.216647339E1,-1.348088074E1,-3.922796631E1,4.322719700E1
6.804388625E0,1.204869461E1,-1.382466507E1,-3.866320801E1,4.279177561E1
6.814432625E0,1.220038605E1,-1.419520187E1,-3.887750244E1,4.314873546E1
6.824476625E0,1.205025864E1,-1.452145767E1,-3.887927246E1,4.321665528E1
6.834520625E0,1.208610153E1,-1.505405807E1,-3.817480469E1,4.277866557E1
6.844565625E0,1.243277740E1,-1.543926620E1,-3.823944092E1,4.307202963E1
6.854609625E0,1.251047516E1,-1.579101562E1,-3.784710693E1,4.287507045E1
6.864653625E0,1.278558350E1,-1.618309021E1,-3.793206787E1,4.317644412E1
6.874698625E0,1.303400040E1,-1.652202606E1,-3.810314941E1,4.352829547E1
6.884742625E0,1.306958389E1,-1.685432053E1,-3.760443115E1,4.323164797E1
6.894786625E0,1.325431061E1,-1.718944931E1,-3.765777588E1,4.346564162E1
6.904830916E0,1.326901627E1,-1.739640808E1,-3.747753906E1,4.339663283E1
6.914875917E0,1.326901627E1,-1.739640808E1,-3.747753906E1,4.339663283E1
6.924919916E0,1.307159424E1,-1.753017807E1,-3.722619629E1,4.317364253E1
6.934963916E0,1.306762695E1,-1.766992188E1,-3.745654297E1,4.342788994E1
6.945007917E0,1.283601189E1,-1.792640686E1,-3.693695068E1,4.301694538E1
6.955052916E0,1.275712013E1,-1.804563141E1,-3.748962402E1,4.351851142E1
6.965096917E0,1.273935127E1,-1.813546371E1,-3.765545654E1,4.369347231E1
6.975140917E0,1.297958946E1,-1.824605560E1,-3.717456055E1,4.339742204E1
6.985185917E0,1.261317825E1,-1.828376770E1,-3.756353760E1,4.363952089E1
6.995229917E0,1.261903763E1,-1.821786880E1,-3.701312256E1,4.314049253E1
7.005273916E0,1.272216797E1,-1.828057861E1,-3.747729492E1,4.359565055E1
7.015317916E0,1.255086517E1,-1.819829559E1,-3.768896484E1,4.369393837E1
7.025362916E0,1.249722481E1,-1.839874268E1,-3.732098389E1,4.344594571E1
7.035406916E0,1.233350563E1,-1.834065247E1,-3.753826904E1,4.356164066E1
7.045450917E0,1.219203758E1,-1.847423553E1,-3.734442139E1,4.341139214E1
7.055494917E0,1.207779884E1,-1.845739365E1,-3.710577393E1,4.316696728E1
7.065539917E0,1.200080299E1,-1.842368317E1,-3.752929688E1,4.349597105E1
7.075583917E0,1.199193382E1,-1.849102402E1,-3.736712646E1,4.338233035E1
7.085627916E0,1.194052696E1,-1.853615952E1,-3.751123047E1,4.351158242E1
7.095671916E0,1.175971794E1,-1.848908234E1,-3.748486328E1,4.341948994E1
7.105716916E0,1.176571846E1,-1.862487793E1,-3.713311768E1,4.317622768E1
7.115760916E0,1.152657509E1,-1.863610458E1,-3.750445557E1,4.343674153E1
7.125804916E0,1.150797462E1,-1.890454865E1,-3.719757080E1,4.328365411E1
7.135849916E0,1.127215385E1,-1.890851974E1,-3.747235107E1,4.345998926E1
7.145893916E0,1.105966377E1,-1.905602646E1,-3.758666992E1,4.356840671E1
7.155937917E0,1.134646797E1,-1.936980438E1,-3.699780273E1,4.327550190E1
7.165981917E0,1.127897072E1,-1.962532425E1,-3.717144775E1,4.352108754E1
7.176026917E0,1.132126999E1,-1.983881760E1,-3.680743408E1,4.331901478E1
7.186070917E0,1.133005142E1,-1.998410797E1,-3.642181396E1,4.306138838E1
7.196114916E0,1.133121872E1,-2.018336868E1,-3.674438477E1,4.342711942E1
7.206158916E0,1.115547752E1,-2.046898651E1,-3.637573242E1,4.320437474E1
7.216203916E0,1.090232849E1,-2.078163147E1,-3.648199463E1,4.337825383E1
7.226247916E0,1.090173721E1,-2.115250778E1,-3.631408691E1,4.341646425E1
7.236291917E0,1.071738434E1,-2.147023773E1,-3.594091797E1,4.321554141E1
7.246335917E0,1.068573189E1,-2.170815277E1,-3.604821777E1,4.341546691E1
7.256380917E0,1.050727844E1,-2.198442841E1,-3.541430664E1,4.298710397E1
7.266424917E0,1.027016258E1,-2.214276123E1,-3.567871094E1,4.322902415E1
7.276468916E0,1.015453529E1,-2.247317123E1,-3.589141846E1,4.354712311E1
7.286513917E0,1.000034332E1,-2.257117844E1,-3.520837402E1,4.300109957E1
7.296557916E0,9.767606735E0,-2.265083694E1,-3.559686279E1,4.330823474E1
7.306601916E0,9.450168610E0,-2.283391571E1,-3.509716797E1,4.292440556E1
7.316645917E0,9.414112091E0,-2.301609802E1,-3.516900635E1,4.307232617E1
7.326690916E0,9.341257095E0,-2.307696533E1,-3.546350098E1,4.332972784E1
7.336734917E0,8.932451248E0,-2.320556259E1,-3.513281250E1,4.304185561E1
7.346778917E0,8.681547165E0,-2.326708221E1,-3.556982422E1,4.338131822E1
7.356822916E0,8.319883347E0,-2.337034988E1,-3.558050537E1,4.337471700E1
7.366867917E0,8.134038925E0,-2.345806122E1,-3.488189697E1,4.281576768E1
7.376911916E0,8.007570267E0,-2.350609970E1,-3.534594727E1,4.319715144E1
7.386955916E0,7.846094131E0,-2.372243500E1,-3.503625488E1,4.303317641E1
7.397000916E0,7.846094131E0,-2.372243500E1,-3.503625488E1,4.303317641E1
7.407044916E0,7.741342545E0,-2.372452545E1,-3.525671387E1,4.319510811E1
7.417088917E0,7.475147247E0,-2.378802109E1,-3.506463623E1,4.302646264E1
7.427132917E0,7.100759506E0,-2.390998840E1,-3.476818848E1,4.278942931E1
7.437177917E0,6.746717453E0,-2.397895050E1,-3.480505371E1,4.280070125E1
7.447221917E0,6.655694962E0,-2.418857574E1,-3.447631836E1,4.263803466E1
7.457265916E0,6.451297760E0,-2.429651260E1,-3.436480713E1,4.257792546E1
7.467309916E0,6.265661240E0,-2.448353958E1,-3.473919678E1,4.295944615E1
7.477354916E0,5.980588913E0,-2.466576385E1,-3.454022217E1,4.286250457E1
7.487398916E0,5.712844849E0,-2.473680496E1,-3.452813721E1,4.285718580E1
7.497442917E0,5.603122711E0,-2.486287689E1,-3.425781250E1,4.269842326E1
7.507486917E0,5.167577744E0,-2.516387939E1,-3.366284180E1,4.234514853E1
7.517531916E0,4.950296402E0,-2.528695679E1,-3.402996826E1,4.268459157E1
7.527575917E0,4.963045120E0,-2.525206757E1,-3.368444824E1,4.239033836E1
7.537619916E0,4.782407761E0,-2.543106842E1,-3.370690918E1,4.249431011E1
7.547663916E0,4.614652634E0,-2.553164673E1,-3.401586914E1,4.278129681E1
7.557708916E0,4.439485550E0,-2.574483109E1,-3.351635742E1,4.249531238E1
7.567752916E0,4.388540268E0,-2.585617828E1,-3.354064941E1,4.257671199E1
7.577796916E0,4.390708923E0,-2.595745850E1,-3.320281982E1,4.237328428E1
7.587841916E0,4.342138290E0,-2.604034424E1,-3.326910400E1,4.247101334E1
7.597885916E0,4.246774673E0,-2.598645020E1,-3.352935791E1,4.263271667E1
7.607929917E0,3.941253662E0,-2.595986938E1,-3.312255859E1,4.226762575E1
7.617973917E0,3.812753677E0,-2.598301315E1,-3.342034912E1,4.250380922E1
7.628018917E0,3.592813492E0,-2.600834274E1,-3.350463867E1,4.256645409E1
7.638062917E0,3.391557693E0,-2.604715347E1,-3.315203857E1,4.229674372E1
7.648106916E0,3.180473328E0,-2.599728775E1,-3.358276367E1,4.258845380E1
7.658150916E0,2.925283432E0,-2.611325836E1,-3.319207764E1,4.233407095E1
7.668195916E0,2.761219025E0,-2.601021576E1,-3.366101074E1,4.262885523E1
7.678239916E0,2.536651611E0,-2.587005615E1,-3.381921387E1,4.265481958E1
7.688283917E0,2.252803802E0,-2.590591049E1,-3.342376709E1,4.234783973E1
7.698327917E0,2.152597427E0,-2.570238876E1,-3.383374023E1,4.254372389E1
7.708372917E0,1.822938919E0,-2.572787094E1,-3.359179688E1,4.235156747E1
7.718416917E0,1.672826767E0,-2.573398209E1,-3.329223633E1,4.211186511E1
7.728460916E0,1.491001129E0,-2.564737701E1,-3.376141357E1,4.242456928E1
7.738505917E0,1.220233917E0,-2.551419067E1,-3.353454590E1,4.215481782E1
7.748549916E0,9.961528778E-1,-2.539610291E1,-3.394982910E1,4.240925912E1
7.758593916E0,8.260726929E-1,-2.534134674E1,-3.357281494E1,4.207136976E1
7.768637917E0,6.290225983E-1,-2.535808563E1,-3.333386230E1,4.188764200E1
7.778682916E0,4.869880676E-1,-2.519283295E1,-3.393902588E1,4.227024328E1
7.788726917E0,3.000640869E-1,-2.508503723E1,-3.377087402E1,4.206924130E1
7.798770917E0,2.456836700E-1,-2.493753052E1,-3.399267578E1,4.215972955E1
7.808814916E0,1.423206329E-1,-2.465723038E1,-3.415277100E1,4.212375852E1
7.818859917E0,2.036857605E-2,-2.466102600E1,-3.382458496E1,4.186011426E1
7.828903916E0,5.875396729E-2,-2.449539566E1,-3.422521973E1,4.208792613E1
7.838947916E0,-1.039752960E-1,-2.433157730E1,-3.403845215E1,4.184080173E1
7.848991917E0,-4.208412170E-1,-2.428757095E1,-3.388330078E1,4.169102160E1
7.859036916E0,-6.898174286E-1,-2.416701126E1,-3.421551514E1,4.189536678E1
7.869080917E0,-8.015384674E-1,-2.417107391E1,-3.419854736E1,4.188584391E1
7.879124917E0,-1.010499954E0,-2.409808350E1,-3.460656738E1,4.218238073E1
7.889168916E0,-1.010499954E0,-2.409808350E1,-3.460656738E1,4.218238073E1
7.899213750E0,-1.318584442E0,-2.397756958E1,-3.482470703E1,4.230156886E1
7.909257750E0,-1.628049850E0,-2.393879318E1,-3.416339111E1,4.174749882E1
7.919301750E0,-1.744802475E0,-2.377712631E1,-3.448748779E1,4.192592140E1
7.929346750E0,-1.872467041E0,-2.363005066E1,-3.432952881E1,4.171812526E1
7.939390750E0,-1.982910156E0,-2.351812363E1,-3.466381836E1,4.193583640E1
7.949434750E0,-2.368101120E0,-2.328049469E1,-3.470812988E1,4.185980908E1
7.959478750E0,-2.739656448E0,-2.318977356E1,-3.460638428E1,4.174773225E1
7.969523750E0,-2.973657608E0,-2.308288956E1,-3.508325195E1,4.210103321E1
7.979567750E0,-3.274229050E0,-2.283120346E1,-3.480950928E1,4.175747075E1
7.989611750E0,-3.505270004E0,-2.281876373E1,-3.475939941E1,4.172767360E1
7.999655750E0,-3.635604858E0,-2.259811401E1,-3.497222900E1,4.179652116E1
8.009700750E0,-4.004158020E0,-2.242542648E1,-3.479180908E1,4.158609159E1
8.019744750E0,-4.207942963E0,-2.235117340E1,-3.536523438E1,4.204737255E1
8.029788750E0,-4.509677887E0,-2.235008621E1,-3.529248047E1,4.201693380E1
8.039832750E0,-4.670516968E0,-2.234682083E1,-3.458557129E1,4.144099265E1
8.049877750E0,-4.825235367E0,-2.221509552E1,-3.480444336E1,4.157093507E1
8.059921750E0,-5.004100800E0,-2.216388321E1,-3.462652588E1,4.141587906E1
8.069965750E0,-4.873146057E0,-2.213094711E1,-3.483978271E1,4.156124195E1
8.080009750E0,-4.968896866E0,-2.216806412E1,-3.510156250E1,4.181187263E1
8.090054750E0,-5.070137024E0,-2.216486359E1,-3.472448730E1,4.150635476E1
8.100098750E0,-5.170285225E0,-2.211206818E1,-3.525195312E1,4.193298949E1
8.110142750E0,-5.121734619E0,-2.210241699E1,-3.508496094E1,4.178161661E1
8.120187750E0,-5.253131866E0,-2.214890289E1,-3.501611328E1,4.176478760E1
8.130231750E0,-5.332293510E0,-2.190847778E1,-3.543823242E1,4.200336975E1
8.140275750E0,-5.572438240E0,-2.183178329E1,-3.508441162E1,4.169645990E1
8.150319750E0,-5.604331017E0,-2.171061325E1,-3.524774170E1,4.177514271E1
8.160364750E0,-5.756975174E0,-2.150088120E1,-3.558129883E1,4.196974484E1
8.170408750E0,-5.844902039E0,-2.133517456E1,-3.524023438E1,4.160801212E1
8.180452750E0,-6.027486801E0,-2.095952225E1,-3.557232666E1,4.172556284E1
8.190496750E0,-6.167665482E0,-2.066596222E1,-3.546746826E1,4.150979881E1
8.200541750E0,-6.485795975E0,-2.037917709E1,-3.579150391E1,4.169422215E1
8.210585750E0,-6.651120186E0,-2.001935196E1,-3.588452148E1,4.162584215E1
8.220629750E0,-6.818292618E0,-1.985328293E1,-3.569555664E1,4.141032143E1
8.230673750E0,-6.920061111E0,-1.945066071E1,-3.619201660E1,4.166626349E1
8.240718750E0,-7.107718468E0,-1.922405243E1,-3.638720703E1,4.176257522E1
8.250762750E0,-7.299696922E0,-1.889171600E1,-3.602264404E1,4.132569894E1
8.260806750E0,-7.396395683E0,-1.858438873E1,-3.679809570E1,4.188300396E1
8.270850750E0,-7.374762535E0,-1.826305389E1,-3.661901855E1,4.157978812E1
8.280895750E0,-7.356069565E0,-1.780520630E1,-3.697149658E1,4.168967127E1
8.290939750E0,-7.472620010E0,-1.750527954E1,-3.702038574E1,4.162672005E1
8.300983750E0,-7.733181953E0,-1.723814392E1,-3.671691895E1,4.129270935E1
8.311027750E0,-7.865359306E0,-1.693271637E1,-3.718707275E1,4.161080558E1
8.321072750E0,-8.105554581E0,-1.654769897E1,-3.708233643E1,4.140804307E1
8.331116750E0,-8.243289948E0,-1.607946396E1,-3.746887207E1,4.159828560E1
8.341160750E0,-8.394303322E0,-1.567228317E1,-3.781561279E1,4.178642554E1
8.351204750E0,-8.649827957E0,-1.537561798E1,-3.758032227E1,4.151517522E1
8.361249750E0,-8.838630676E0,-1.501015091E1,-3.777545166E1,4.159820634E1
8.371293750E0,-8.841322899E0,-1.460536194E1,-3.754327393E1,4.124297522E1
8.381337750E0,-8.841322899E0,-1.460536194E1,-3.754327393E1,4.124297522E1
8.391382750E0,-8.984455109E0,-1.415397644E1,-3.771051025E1,4.126909335E1
8.401426750E0,-9.122478485E0,-1.378712845E1,-3.826971436E1,4.168783469E1
8.411470750E0,-9.233062744E0,-1.346304703E1,-3.806768799E1,4.142042916E1
8.421514750E0,-9.176357269E0,-1.318797684E1,-3.862023926E1,4.182883152E1
8.431559750E0,-9.212188721E0,-1.288412094E1,-3.844006348E1,4.157527479E1
8.441603750E0,-9.204573631E0,-1.270265198E1,-3.820727539E1,4.130226914E1
8.451647750E0,-9.270276070E0,-1.244814682E1,-3.881243896E1,4.180071526E1
8.461691750E0,-9.221929550E0,-1.226694489E1,-3.866973877E1,4.160373322E1
8.471736750E0,-9.372073174E0,-1.205964661E1,-3.882574463E1,4.172180818E1
8.481780750E0,-9.436440468E0,-1.192335129E1,-3.866979980E1,4.155196905E1
8.491824750E0,-9.579103470E0,-1.173247147E1,-3.861938477E1,4.148333388E1
8.501868750E0,-9.476216316E0,-1.153383636E1,-3.895831299E1,4.172023739E1
8.511913750E0,-9.472465515E0,-1.132080078E1,-3.873870850E1,4.145570732E1
8.521957750E0,-9.473993301E0,-1.129147339E1,-3.862670898E1,4.134339811E1
8.532001750E0,-9.443642616E0,-1.111626816E1,-3.920678711E1,4.183211636E1
8.542045750E0,-9.493415833E0,-1.100455093E1,-3.885229492E1,4.148163336E1
8.552090750E0,-9.505617142E0,-1.079846954E1,-3.911126709E1,4.167319180E1
8.562134750E0,-9.380947113E0,-1.081196213E1,-3.908636475E1,4.162504778E1
8.572178750E0,-9.316345215E0,-1.053090668E1,-3.861560059E1,4.109572839E1
8.582222750E0,-9.465290070E0,-1.044485474E1,-3.891741943E1,4.139145131E1
8.592267750E0,-9.331682205E0,-1.042415237E1,-3.855847168E1,4.101827622E1
8.602311750E0,-9.334668159E0,-1.036985779E1,-3.896093750E1,4.138386921E1
8.612355750E0,-9.509515762E0,-1.029297256E1,-3.939996338E1,4.181785849E1
8.622399750E0,-9.369635582E0,-1.039626694E1,-3.868414307E1,4.113800386E1
8.632444750E0,-9.299925804E0,-1.036235428E1,-3.903625488E1,4.144509864E1
8.642488750E0,-9.329698563E0,-1.047891235E1,-3.891723633E1,4.136909671E1
8.652532750E0,-9.468955040E0,-1.050644302E1,-3.857629395E1,4.108743006E1
8.662577750E0,-9.679391861E0,-1.066950989E1,-3.895837402E1,4.153653783E1
8.672621750E0,-9.526585579E0,-1.069487381E1,-3.877569580E1,4.133631265E1
8.682665750E0,-9.582420349E0,-1.073499298E1,-3.884698486E1,4.142645395E1
8.692709750E0,-9.761574745E0,-1.079781342E1,-3.842840576E1,4.109286417E1
8.702754750E0,-9.858046532E0,-1.089307785E1,-3.828918457E1,4.101099708E1
8.712798750E0,-1.007608604E1,-1.087620926E1,-3.856738281E1,4.131903260E1
8.722842750E0,-1.008862686E1,-1.089797974E1,-3.826763916E1,4.104824675E1
8.732886750E0,-1.013349438E1,-1.082463074E1,-3.830633545E1,4.107597442E1
8.742931750E0,-1.014906216E1,-1.080791855E1,-3.849615479E1,4.125249689E1
8.752975750E0,-1.023019981E1,-1.092436218E1,-3.817181396E1,4.100104948E1
8.763019750E0,-1.014954662E1,-1.092008209E1,-3.852569580E1,4.130969289E1
8.773063750E0,-1.034698582E1,-1.111445618E1,-3.840045166E1,4.129389712E1
8.783108750E0,-1.041249084E1,-1.127683258E1,-3.824694824E1,4.121184258E1
8.793152750E0,-1.024726486E1,-1.138610840E1,-3.839489746E1,4.133785254E1
8.803196750E0,-1.019200993E1,-1.167860413E1,-3.802508545E1,4.106304889E1
8.813240750E0,-1.015603447E1,-1.210893250E1,-3.829583740E1,4.142876349E1
8.823285750E0,-9.835343361E0,-1.241850281E1,-3.805279541E1,4.121854473E1
8.833329750E0,-9.980621338E0,-1.275547409E1,-3.780987549E1,4.113273157E1
8.843373750E0,-9.876195908E0,-1.296617126E1,-3.808148193E1,4.142294182E1
8.853417750E0,-9.958244324E0,-1.336451340E1,-3.787109375E1,4.137628053E1
8.863462750E0,-9.958244324E0,-1.336451340E1,-3.787109375E1,4.137628053E1
8.873506750E0,-9.948980331E0,-1.349667358E1,-3.804925537E1,4.157990190E1
8.883550750E0,-9.874313354E0,-1.370633698E1,-3.776477051E1,4.137080648E1
8.893594750E0,-9.673810959E0,-1.405131912E1,-3.761755371E1,4.130499407E1
8.903640250E0,-9.589805603E0,-1.416247559E1,-3.773736572E1,4.143246140E1
8.913684250E0,-9.652689934E0,-1.448398590E1,-3.741601562E1,4.126643304E1
8.923728250E0,-9.306756973E0,-1.482964706E1,-3.734649658E1,4.124675702E1
8.933772250E0,-9.087995529E0,-1.499673462E1,-3.783343506E1,4.169967051E1
8.943817250E0,-9.094577789E0,-1.523846817E1,-3.757324219E1,4.155322834E1
8.953861250E0,-9.043890953E0,-1.520866394E1,-3.770056152E1,4.164646157E1
8.963905250E0,-9.020972252E0,-1.548540497E1,-3.773791504E1,4.177709826E1
8.973949250E0,-9.117114067E0,-1.551689148E1,-3.728405762E1,4.140044254E1
8.983994250E0,-9.167695045E0,-1.566537094E1,-3.768701172E1,4.183014859E1
8.994038250E0,-9.140599251E0,-1.576366043E1,-3.742181396E1,4.162253843E1
9.004082250E0,-9.164183617E0,-1.585936737E1,-3.766998291E1,4.188710311E1
9.014126250E0,-9.476304054E0,-1.597190475E1,-3.750292969E1,4.184939444E1
9.024171250E0,-9.457646370E0,-1.596458435E1,-3.719897461E1,4.157016647E1
9.034215250E0,-9.659314156E0,-1.596416855E1,-3.741809082E1,4.181232531E1
9.044259250E0,-9.642108917E0,-1.610616684E1,-3.724664307E1,4.170960674E1
9.054303250E0,-9.849563599E0,-1.607291794E1,-3.700390625E1,4.152880533E1
9.064348250E0,-9.753163338E0,-1.620185852E1,-3.706213379E1,4.160800615E1
9.074392250E0,-9.811450005E0,-1.635910416E1,-3.659362793E1,4.126715940E1
9.084436250E0,-9.799777031E0,-1.632344055E1,-3.677893066E1,4.141473267E1
9.094480250E0,-9.841975212E0,-1.658029556E1,-3.659985352E1,4.136810310E1
9.104525250E0,-1.005119610E1,-1.660584641E1,-3.641375732E1,4.126429934E1
9.114569250E0,-1.005251884E1,-1.669004822E1,-3.655346680E1,4.142181526E1
9.124613250E0,-1.024073792E1,-1.683510590E1,-3.640411377E1,4.139508428E1
9.134657250E0,-1.022790527E1,-1.681336212E1,-3.673590088E1,4.167523972E1
9.144702250E0,-1.033019257E1,-1.692573166E1,-3.676953125E1,4.177549161E1
9.154746250E0,-1.033740711E1,-1.717196274E1,-3.630902100E1,4.147388691E1
9.164790250E0,-1.045244026E1,-1.721471786E1,-3.641192627E1,4.161043611E1
9.174834250E0,-1.055220413E1,-1.744020844E1,-3.635046387E1,4.167572562E1
9.184879250E0,-1.056684780E1,-1.749612808E1,-3.622662354E1,4.159496391E1
9.194923250E0,-1.063409615E1,-1.745556641E1,-3.644396973E1,4.178449149E1
9.204967250E0,-1.078898716E1,-1.758655167E1,-3.580932617E1,4.132791895E1
9.215012250E0,-1.067387199E1,-1.771078873E1,-3.633349609E1,4.180581920E1
9.225056250E0,-1.084495449E1,-1.780935287E1,-3.610131836E1,4.169042186E1
9.235100250E0,-1.097043991E1,-1.788491058E1,-3.556768799E1,4.129504822E1
9.245144250E0,-1.113151360E1,-1.788941956E1,-3.584777832E1,4.158130755E1
9.255189250E0,-1.127063370E1,-1.808874130E1,-3.579498291E1,4.165945928E1
9.265233250E0,-1.114536476E1,-1.802194214E1,-3.589263916E1,4.168082413E1
9.275277250E0,-1.110076046E1,-1.813240814E1,-3.612957764E1,4.192084789E1
9.285321250E0,-1.123339176E1,-1.823878479E1,-3.562969971E1,4.157304250E1
9.295366250E0,-1.117914104E1,-1.819627762E1,-3.589349365E1,4.176626151E1
9.305410250E0,-1.124022198E1,-1.810920715E1,-3.564575195E1,4.153198293E1
9.315454250E0,-1.144488144E1,-1.814141083E1,-3.597045898E1,4.188042523E1
9.325498250E0,-1.138067341E1,-1.798880005E1,-3.638232422E1,4.215198892E1
9.335543250E0,-1.145387554E1,-1.802339172E1,-3.619750977E1,4.202729622E1
9.345587250E0,-1.144293308E1,-1.794805145E1,-3.641015625E1,4.217549936E1
9.355631250E0,-1.144293308E1,-1.794805145E1,-3.641015625E1,4.217549936E1
9.365675250E0,-1.136880970E1,-1.793290710E1,-3.617541504E1,4.194639012E1
9.375720250E0,-1.134163380E1,-1.795554733E1,-3.561340332E1,4.146503145E1
9.385764250E0,-1.138894844E1,-1.799549103E1,-3.583148193E1,4.168262158E1
9.395808250E0,-1.138217640E1,-1.800633621E1,-3.553668213E1,4.143232868E1
9.405852250E0,-1.165293026E1,-1.802170181E1,-3.598931885E1,4.190231009E1
9.415897250E0,-1.160197735E1,-1.798384094E1,-3.612695312E1,4.199025072E1
9.425941250E0,-1.156539345E1,-1.797351456E1,-3.567138672E1,4.158429249E1
9.435985250E0,-1.157578659E1,-1.800235367E1,-3.602435303E1,4.190271571E1
9.446029250E0,-1.146646309E1,-1.796130753E1,-3.569744873E1,4.157398453E1
9.456074250E0,-1.123171043E1,-1.785397720E1,-3.580383301E1,4.155514745E1
9.466118250E0,-1.116235447E1,-1.772661591E1,-3.650012207E1,4.208431988E1
9.476162250E0,-1.127520084E1,-1.754130173E1,-3.592504883E1,4.153837447E1
9.486206250E0,-1.126833057E1,-1.745440674E1,-3.634954834E1,4.186790242E1
9.496251250E0,-1.145426369E1,-1.743594742E1,-3.613116455E1,4.172137906E1
9.506295250E0,-1.181264400E1,-1.710905457E1,-3.595263672E1,4.153131823E1
9.516339250E0,-1.185470295E1,-1.695767212E1,-3.649017334E1,4.194793649E1
9.526383250E0,-1.191667938E1,-1.670315552E1,-3.622808838E1,4.163504581E1
9.536428250E0,-1.212654877E1,-1.631248474E1,-3.616833496E1,4.148853814E1
9.546472250E0,-1.205244923E1,-1.587586594E1,-3.653521729E1,4.161882691E1
9.556516250E0,-1.197861004E1,-1.548501587E1,-3.645092773E1,4.137563229E1
9.566560250E0,-1.197066498E1,-1.507270813E1,-3.701666260E1,4.172189665E1
9.576604250E0,-1.224227524E1,-1.449764252E1,-3.705419922E1,4.163014078E1
9.586649250E0,-1.240779018E1,-1.389206314E1,-3.736401367E1,4.174939752E1
9.596693250E0,-1.269537163E1,-1.340073776E1,-3.775378418E1,4.202499796E1
9.606737250E0,-1.307126236E1,-1.282791138E1,-3.766577148E1,4.188225819E1
9.616782250E0,-1.322592545E1,-1.239249420E1,-3.777636719E1,4.189931902E1
9.626826250E0,-1.351811981E1,-1.199102020E1,-3.762738037E1,4.174139291E1
9.636870250E0,-1.383884048E1,-1.151268387E1,-3.744488525E1,4.154726017E1
9.646914250E0,-1.396918297E1,-1.111306763E1,-3.795654297E1,4.194445731E1
9.656958250E0,-1.396568298E1,-1.081677628E1,-3.742645264E1,4.138577421E1
9.667003250E0,-1.361468697E1,-1.058776855E1,-3.777301025E1,4.152422001E1
9.677047250E0,-1.348157310E1,-1.027463150E1,-3.786883545E1,4.148939098E1
9.687091250E0,-1.355851364E1,-1.006037903E1,-3.738873291E1,4.102391823E1
9.697136250E0,-1.369940186E1,-9.870574951E0,-3.790081787E1,4.149185289E1
9.707180250E0,-1.383519173E1,-9.818534851E0,-3.798864746E1,4.160472921E1
9.717224250E0,-1.408201694E1,-9.615562439E0,-3.764910889E1,4.133058967E1
9.727268250E0,-1.414625168E1,-9.610122681E0,-3.775848389E1,4.145086247E1
9.737312250E0,-1.442043686E1,-9.624427795E0,-3.758331299E1,4.138941924E1
9.747357250E0,-1.442188644E1,-9.683288574E0,-3.772235107E1,4.152990076E1
9.757401250E0,-1.449974728E1,-9.647224426E0,-3.745349121E1,4.130466819E1
9.767445250E0,-1.465609741E1,-9.493438721E0,-3.737622070E1,4.125419305E1
9.777489250E0,-1.463401318E1,-9.103088379E0,-3.765911865E1,4.141533264E1
9.787534250E0,-1.451191998E1,-8.770370483E0,-3.777148438E1,4.140290149E1
9.797578250E0,-1.432393265E1,-8.170646667E0,-3.805566406E1,4.147490905E1
9.807622250E0,-1.436012650E1,-7.707977295E0,-3.831695557E1,4.163910699E1
9.817666250E0,-1.444085884E1,-7.399940491E0,-3.796539307E1,4.128763246E1
9.827711250E0,-1.430127621E1,-6.908943176E0,-3.867102051E1,4.180559561E1
9.837755250E0,-1.430127621E1,-6.908943176E0,-3.867102051E1,4.180559561E1
9.847799250E0,-1.439389515E1,-6.674186707E0,-3.832373047E1,4.147815453E1
9.857843250E0,-1.429475212E1,-6.453392029E0,-3.862548828E1,4.168830234E1
9.867888250E0,-1.425487518E1,-6.292907715E0,-3.857385254E1,4.160221453E1
