"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.353424358E1,-2.494358398E3,7.931850586E2,-7.843149414E2,2.732419493E3
1.354428758E1,-2.470519043E3,7.877677002E2,-7.720275269E2,2.705562565E3
1.355433158E1,-2.448206787E3,7.848889160E2,-7.599707031E2,2.680918229E3
1.356437558E1,-2.425821777E3,7.849799805E2,-7.483876343E2,2.657233320E3
1.357441958E1,-2.405788574E3,7.860952759E2,-7.359742432E2,2.635796376E3
1.358446458E1,-2.386558838E3,7.881289062E2,-7.234884033E2,2.615386344E3
1.359450858E1,-2.367083008E3,7.913531494E2,-7.113898315E2,2.595264392E3
1.360455258E1,-2.347901123E3,7.953482056E2,-6.982940674E2,2.575428713E3
1.361459658E1,-2.329025879E3,8.007456055E2,-6.863534546E2,2.556684598E3
1.362464058E1,-2.311337402E3,8.070322266E2,-6.747799072E2,2.539470324E3
1.363468458E1,-2.295291016E3,8.136378174E2,-6.633122559E2,2.523955327E3
1.364472858E1,-2.281677979E3,8.205677490E2,-6.530111694E2,2.511137076E3
1.365477258E1,-2.270209229E3,8.271342773E2,-6.428026123E2,2.500239239E3
1.366481658E1,-2.260446777E3,8.336325684E2,-6.344190063E2,2.491395265E3
1.367486058E1,-2.252005615E3,8.397005615E2,-6.272442017E2,2.483960872E3
1.368490558E1,-2.244691650E3,8.452432861E2,-6.208660889E2,2.477610042E3
1.369494958E1,-2.244691650E3,8.452432861E2,-6.208660889E2,2.477610042E3
1.370499358E1,-2.238463867E3,8.503162842E2,-6.154284668E2,2.472349180E3
1.371503758E1,-2.232932373E3,8.552233887E2,-6.097477417E2,2.467627674E3
1.372508158E1,-2.227967285E3,8.597542725E2,-6.033308105E2,2.463132903E3
1.373512558E1,-2.223391846E3,8.642431641E2,-5.970571289E2,2.459037365E3
1.374516958E1,-2.219076660E3,8.690239258E2,-5.904967041E2,2.455237293E3
1.375521358E1,-2.214378662E3,8.738167725E2,-5.848718872E2,2.451347331E3
1.376525758E1,-2.209837646E3,8.792828979E2,-5.791535645E2,2.447843886E3
1.377530158E1,-2.205620605E3,8.846209717E2,-5.741121826E2,2.444774288E3
1.378534558E1,-2.202136475E3,8.896567383E2,-5.694344482E2,2.442365606E3
1.379539058E1,-2.199904053E3,8.940684814E2,-5.640759888E2,2.440720798E3
1.380543458E1,-2.198879639E3,8.980770264E2,-5.583906860E2,2.439961920E3
1.381547858E1,-2.198415771E3,9.020595703E2,-5.531023560E2,2.439808515E3
1.382552258E1,-2.198132324E3,9.058865967E2,-5.472430420E2,2.439649808E3
1.383556658E1,-2.197226807E3,9.102696533E2,-5.429759521E2,2.439512116E3
1.384561058E1,-2.196136230E3,9.147692871E2,-5.386619873E2,2.439256839E3
1.385565458E1,-2.194901611E3,9.195841675E2,-5.349146118E2,2.439131355E3
1.386569858E1,-2.194185059E3,9.242331543E2,-5.311557617E2,2.439422357E3
1.387574258E1,-2.192726807E3,9.298795166E2,-5.266820679E2,2.439286938E3
1.388578658E1,-2.191557129E3,9.353488770E2,-5.225722656E2,2.439442958E3
1.389583158E1,-2.190430664E3,9.416444092E2,-5.182937012E2,2.439940378E3
1.390587558E1,-2.189319092E3,9.484250488E2,-5.143267822E2,2.440729440E3
1.391591958E1,-7.255573730E2,-2.431645020E3,-8.904403076E2,2.689277774E3
1.392596358E1,-7.237219238E2,-2.424073730E3,-8.886188965E2,2.681333701E3
1.393600758E1,-7.213250122E2,-2.416614502E3,-8.878011475E2,2.673672811E3
1.394605158E1,-7.185036011E2,-2.408820557E3,-8.877131348E2,2.665839175E3
1.395609558E1,-7.156320801E2,-2.401143311E3,-8.869665527E2,2.657880384E3
1.396613958E1,-7.123697510E2,-2.393677246E3,-8.870720825E2,2.650294003E3
1.397618358E1,-7.092252808E2,-2.386346436E3,-8.862222290E2,2.642544162E3
1.398622758E1,-7.056484985E2,-2.379394531E3,-8.854251099E2,2.635039993E3
1.399627258E1,-7.021066284E2,-2.372591553E3,-8.862445679E2,2.628226365E3
1.400631658E1,-6.990533447E2,-2.366135010E3,-8.858879395E2,2.621462932E3
1.401636058E1,-6.971572876E2,-2.360197266E3,-8.860958252E2,2.615669174E3
1.402640458E1,-6.936161499E2,-2.354385498E3,-8.878546143E2,2.610080507E3
1.403644858E1,-6.909286499E2,-2.348744385E3,-8.888042603E2,2.604602771E3
1.404649258E1,-6.888707886E2,-2.343863037E3,-8.894307861E2,2.599870001E3
1.405653658E1,-6.868240356E2,-2.339378906E3,-8.900616455E2,2.595502005E3
1.406658058E1,-6.850919800E2,-2.335043213E3,-8.905017700E2,2.591287562E3
1.407662458E1,-6.830870972E2,-2.331093262E3,-8.917613525E2,2.587632526E3
1.408666858E1,-6.822409668E2,-2.327347168E3,-8.910749512E2,2.583798008E3
1.409671258E1,-6.794442749E2,-2.323458984E3,-8.941341553E2,2.580616605E3
1.410675758E1,-6.778182373E2,-2.319698242E3,-8.964774170E2,2.577616972E3
1.411680158E1,-6.758840942E2,-2.316324219E3,-8.983083496E2,2.574710680E3
1.412684558E1,-6.739813843E2,-2.312956299E3,-9.010628662E2,2.572145415E3
1.413688958E1,-6.726686401E2,-2.310111816E3,-9.021158447E2,2.569613337E3
1.414693358E1,-6.712940063E2,-2.307335449E3,-9.037239990E2,2.567323428E3
1.415697758E1,2.234751465E3,-8.859061890E2,-6.133742676E2,2.480961886E3
1.416702158E1,2.235666504E3,-8.832865601E2,-6.135516357E2,2.480896103E3
1.417706558E1,2.236276855E3,-8.804993896E2,-6.155220947E2,2.480943530E3
1.418710958E1,2.236276855E3,-8.804993896E2,-6.155220947E2,2.480943530E3
1.419715358E1,2.237048096E3,-8.779348145E2,-6.168458252E2,2.481058744E3
1.420719858E1,2.237639160E3,-8.752036133E2,-6.193272705E2,2.481244979E3
1.421724258E1,2.238292725E3,-8.728176270E2,-6.191287842E2,2.480944454E3
1.422728658E1,2.239126465E3,-8.705182495E2,-6.220406494E2,2.481617198E3
1.423733104E1,2.239932129E3,-8.683706665E2,-6.233647461E2,2.481924085E3
1.424737504E1,2.240931152E3,-8.663226929E2,-6.230458984E2,2.482030143E3
1.425741904E1,2.241673828E3,-8.645230713E2,-6.244010010E2,2.482413806E3
1.426746304E1,2.242480713E3,-8.624467163E2,-6.256311035E2,2.482730022E3
1.427750704E1,2.243143799E3,-8.604820557E2,-6.270581055E2,2.483007317E3
1.428755104E1,2.243956543E3,-8.583681641E2,-6.285815430E2,2.483395182E3
1.429759504E1,2.244365967E3,-8.563767700E2,-6.301346436E2,2.483471247E3
1.430763904E1,2.244921631E3,-8.546248779E2,-6.313828125E2,2.483686990E3
1.431768404E1,2.245818848E3,-8.528832397E2,-6.327274170E2,2.484241555E3
1.432772804E1,2.246585449E3,-8.516303101E2,-6.330668945E2,2.484591326E3
1.433777204E1,2.247279785E3,-8.503497925E2,-6.342719727E2,2.485087954E3
1.434781604E1,2.247991699E3,-8.491719971E2,-6.350993652E2,2.485540377E3
1.435786004E1,2.248446045E3,-8.480866699E2,-6.354479980E2,2.485669885E3
1.436790404E1,2.248584717E3,-8.468704834E2,-6.367432861E2,2.485712143E3
1.437794804E1,2.249095703E3,-8.453427124E2,-6.357723389E2,2.485405852E3
1.438799204E1,2.249272217E3,-8.438733521E2,-6.361771240E2,2.485169828E3
1.439803604E1,2.249700195E3,-8.427777100E2,-6.367864990E2,2.485341482E3
1.440808004E1,2.249403809E3,-8.422767944E2,-6.388963623E2,2.485444881E3
1.441812504E1,2.249805420E3,-8.415568848E2,-6.392751465E2,2.485661910E3
1.442816904E1,2.250341309E3,-8.408532104E2,-6.400731201E2,2.486114182E3
1.443821304E1,2.250478027E3,-8.404793701E2,-6.403052979E2,2.486171313E3
1.444825704E1,2.251054443E3,-8.397152710E2,-6.410638428E2,2.486630389E3
1.445830104E1,2.250638184E3,-8.389883423E2,-6.416511230E2,2.486159656E3
1.446834504E1,2.250633301E3,-8.382465210E2,-6.428718262E2,2.486220358E3
1.447838904E1,2.250219971E3,-8.375447998E2,-6.437720947E2,2.485842658E3
1.448843304E1,2.250224121E3,-8.370220337E2,-6.437471924E2,2.485663881E3
1.449847704E1,2.251099854E3,-8.358944092E2,-6.425592041E2,2.485769970E3
1.450852104E1,2.250693848E3,-8.359936523E2,-6.434410400E2,2.485663806E3
1.451856504E1,2.250665039E3,-8.356654663E2,-6.437916260E2,2.485618142E3
1.452861004E1,2.251054199E3,-8.353236694E2,-6.441608887E2,2.485951305E3
1.453865404E1,2.250788086E3,-8.348103638E2,-6.436973877E2,2.485417808E3
1.454869804E1,2.250402588E3,-8.343164673E2,-6.447668457E2,2.485180086E3
1.455874204E1,2.250016846E3,-8.341195068E2,-6.455018311E2,2.484955487E3
1.456878604E1,2.184142090E3,-6.317664795E2,2.246796875E2,2.284750865E3
1.457883004E1,2.183435547E3,-6.319765015E2,2.228861694E2,2.283957821E3
1.458887404E1,2.183061768E3,-6.318100586E2,2.221091919E2,2.283478733E3
1.459891804E1,2.183791016E3,-6.310477295E2,2.232658691E2,2.284077951E3
1.460896204E1,2.183281006E3,-6.311919556E2,2.219512329E2,2.283502044E3
1.461900604E1,2.183450195E3,-6.310228271E2,2.226145630E2,2.283681634E3
1.462905004E1,2.182985107E3,-6.307402344E2,2.218245239E2,2.283081983E3
1.463909504E1,2.182504639E3,-6.305150146E2,2.218336182E2,2.282561245E3
1.464913904E1,2.182028076E3,-6.303075562E2,2.216196899E2,2.282027482E3
1.465918304E1,2.181385254E3,-6.300781860E2,2.207032471E2,2.281260632E3
1.466922704E1,2.181385254E3,-6.300781860E2,2.207032471E2,2.281260632E3
1.467927104E1,2.181257568E3,-6.297658081E2,2.213200684E2,2.281112037E3
1.468931504E1,2.180639648E3,-6.293852539E2,2.206296997E2,2.280349214E3
1.469935904E1,2.180293457E3,-6.290426636E2,2.208259888E2,2.279942620E3
1.470940304E1,2.180041504E3,-6.288164062E2,2.212583008E2,2.279681177E3
1.471944704E1,2.179857422E3,-6.286557617E2,2.211831665E2,2.279453540E3
1.472949104E1,2.179717773E3,-6.282512817E2,2.218269653E2,2.279271034E3
1.473953504E1,2.179300781E3,-6.279925537E2,2.219384155E2,2.278811796E3
1.474958004E1,2.179131104E3,-6.273629150E2,2.224827881E2,2.278529171E3
1.475962404E1,2.177978271E3,-6.274272461E2,2.222531738E2,2.277421958E3
1.476966804E1,2.177370117E3,-6.272325439E2,2.223138428E2,2.276792642E3
1.477971204E1,2.176878418E3,-6.267900391E2,2.223955688E2,2.276208512E3
1.478975604E1,2.176826172E3,-6.264765015E2,2.228441162E2,2.276116098E3
1.479980004E1,2.176805176E3,-6.260417480E2,2.231164551E2,2.276003075E3
1.480984404E1,2.176887695E3,-6.258079224E2,2.238236084E2,2.276087125E3
1.481988804E1,2.177117676E3,-6.254069824E2,2.238455811E2,2.276199049E3
1.482993204E1,2.177012451E3,-6.252304688E2,2.239170532E2,2.276056941E3
1.483997604E1,2.176931885E3,-6.248810425E2,2.249946289E2,2.275990187E3
1.485002004E1,2.176396729E3,-6.248175049E2,2.247887573E2,2.275440533E3
1.486006504E1,2.176429443E3,-6.245775757E2,2.253079834E2,2.275457307E3
1.487010904E1,2.176005127E3,-6.243303223E2,2.253086548E2,2.274983660E3
1.488015304E1,2.175976807E3,-6.242407837E2,2.253872070E2,2.274939782E3
1.489019704E1,2.175798340E3,-6.239365845E2,2.258736572E2,2.274733871E3
1.490024104E1,2.176267822E3,-6.237998657E2,2.261694946E2,2.275174839E3
1.491028504E1,2.176296143E3,-6.234520264E2,2.267141724E2,2.275160795E3
1.492032904E1,2.176363525E3,-6.232185059E2,2.267990723E2,2.275169734E3
1.493037304E1,2.176401855E3,-6.230320435E2,2.264241333E2,2.275117986E3
1.494041704E1,2.176219482E3,-6.227984619E2,2.266362305E2,2.274900688E3
1.495046104E1,2.176064941E3,-6.225219727E2,2.265171509E2,2.274665306E3
1.496050504E1,2.176136963E3,-6.226317749E2,2.267655029E2,2.274789002E3
1.497054904E1,2.175619629E3,-6.222686768E2,2.267801514E2,2.274196190E3
1.498059404E1,1.490771118E3,-5.236727905E2,1.246638672E3,2.012644950E3
1.499063804E1,1.490621948E3,-5.234818726E2,1.247238525E3,2.012856429E3
1.500068204E1,1.490035522E3,-5.230905151E2,1.247142334E3,2.012260805E3
1.501072604E1,1.490225586E3,-5.230555420E2,1.247468262E3,2.012594460E3
1.502077004E1,1.489855957E3,-5.225292969E2,1.248057617E3,2.012549491E3
1.503081404E1,1.489341064E3,-5.221918335E2,1.248116699E3,2.012117395E3
1.504085804E1,1.488833008E3,-5.218811035E2,1.248667480E3,2.012002507E3
1.505090204E1,1.488263550E3,-5.216976929E2,1.249407227E3,2.011992866E3
1.506094604E1,1.487647705E3,-5.215264282E2,1.249448242E3,2.011518436E3
1.507099004E1,1.486760498E3,-5.212426147E2,1.250359741E3,2.011355295E3
1.508103404E1,1.486330811E3,-5.209833374E2,1.251081177E3,2.011419157E3
1.509107904E1,1.485959351E3,-5.211018677E2,1.251960205E3,2.011722323E3
1.510112304E1,1.485578125E3,-5.206593018E2,1.253245117E3,2.012126188E3
1.511116704E1,1.485496704E3,-5.203104858E2,1.253541260E3,2.012160319E3
1.512121104E1,1.484945679E3,-5.198603516E2,1.254823242E3,2.012436290E3
1.513125504E1,1.485010376E3,-5.194756470E2,1.255249023E3,2.012650212E3
1.514129904E1,1.484886475E3,-5.191622314E2,1.256112183E3,2.013016413E3
1.515134304E1,1.484668091E3,-5.188224487E2,1.257187988E3,2.013439274E3
1.516138704E1,1.484668091E3,-5.188224487E2,1.257187988E3,2.013439274E3
1.517143104E1,1.484630615E3,-5.186368408E2,1.257778198E3,2.013732413E3
1.518147504E1,1.484847656E3,-5.182957764E2,1.258746582E3,2.014409599E3
1.519151904E1,1.484834717E3,-5.180836182E2,1.259670898E3,2.014923210E3
1.520156404E1,1.484911377E3,-5.179062500E2,1.260151367E3,2.015234515E3
1.521160804E1,1.485123535E3,-5.176973267E2,1.261241577E3,2.016019036E3
1.522165204E1,1.485054077E3,-5.175639648E2,1.261752930E3,2.016253587E3
1.523169604E1,1.485215698E3,-5.173577271E2,1.262793091E3,2.016970768E3
1.524174204E1,1.484974365E3,-5.172332764E2,1.264155396E3,2.017614431E3
1.525178604E1,1.485028076E3,-5.169782715E2,1.264715576E3,2.017939644E3
1.526183004E1,1.484833618E3,-5.169047852E2,1.265627686E3,2.018349541E3
1.527187404E1,2.720638123E2,6.314679337E1,1.090640869E3,1.125834686E3
1.528191804E1,2.718999329E2,6.340187454E1,1.091186523E3,1.126338049E3
1.529196204E1,2.719061584E2,6.359346008E1,1.092618408E3,1.127737591E3
1.530200604E1,2.719344177E2,6.375218964E1,1.093033203E3,1.128155243E3
1.531205004E1,2.720188599E2,6.380027008E1,1.093947754E3,1.129064402E3
1.532209504E1,2.722932434E2,6.353745270E1,1.095006348E3,1.130141372E3
1.533213904E1,2.720859375E2,6.411470795E1,1.095412354E3,1.130517438E3
1.534218304E1,2.722706909E2,6.433895874E1,1.096311768E3,1.131446120E3
1.535222704E1,2.721639709E2,6.435102081E1,1.096865479E3,1.131957667E3
1.536227104E1,2.721156311E2,6.482579041E1,1.097476074E3,1.132564803E3
1.537231504E1,2.720004883E2,6.521530151E1,1.098516113E3,1.133567357E3
1.538235904E1,2.719883728E2,6.559415436E1,1.099071045E3,1.134124080E3
1.539240304E1,2.718571777E2,6.594200897E1,1.099868408E3,1.134885540E3
1.540244704E1,2.720494385E2,6.632984924E1,1.100367188E3,1.135437578E3
1.541249104E1,2.724682312E2,6.616059875E1,1.100918457E3,1.136062327E3
1.542253504E1,2.723764954E2,6.678910828E1,1.102343018E3,1.137457634E3
1.543258004E1,2.724313660E2,6.713729858E1,1.102877686E3,1.138009427E3
1.544262404E1,2.726346436E2,6.685617065E1,1.104249512E3,1.139371046E3
1.545266804E1,2.727813416E2,6.729219055E1,1.105026367E3,1.140184709E3
1.546271204E1,2.728115540E2,6.740586853E1,1.105574707E3,1.140730085E3
1.547275604E1,2.731508179E2,6.730871582E1,1.106486328E3,1.141689024E3
1.548280004E1,2.732651367E2,6.749934387E1,1.107024170E3,1.142248882E3
1.549284404E1,2.734685974E2,6.782315063E1,1.108174561E3,1.143431638E3
1.550288804E1,2.737545776E2,6.780364990E1,1.109105469E3,1.144401086E3
1.551293204E1,2.457956123E1,4.469863892E2,-2.878612305E3,2.913212966E3
1.552297604E1,2.493955612E1,4.469151611E2,-2.877573730E3,2.912178861E3
1.553302004E1,2.529222870E1,4.470996704E2,-2.877136963E3,2.911778652E3
1.554306404E1,2.562984085E1,4.473454590E2,-2.876522217E3,2.911211932E3
1.555310904E1,2.594284058E1,4.474524841E2,-2.875270996E3,2.909994855E3
1.556315304E1,2.645707893E1,4.475203552E2,-2.874624512E3,2.909371157E3
1.557319704E1,2.675530052E1,4.475373230E2,-2.873416260E3,2.908182681E3
1.558324104E1,2.750987244E1,4.473596802E2,-2.873027588E3,2.907778361E3
1.559328504E1,2.764845848E1,4.472193298E2,-2.872250000E3,2.906989788E3
1.560332904E1,2.836212921E1,4.469765930E2,-2.871575928E3,2.906293308E3
1.561337304E1,2.853023720E1,4.467631226E2,-2.871012695E3,2.905705621E3
1.562341704E1,2.894242668E1,4.466901550E2,-2.870352051E3,2.905045723E3
1.563346104E1,2.938334465E1,4.465509033E2,-2.869158203E3,2.903849150E3
1.564350504E1,3.009777260E1,4.459983826E2,-2.869133301E3,2.903746947E3
1.565354904E1,3.009777260E1,4.459983826E2,-2.869133301E3,2.903746947E3
1.566359304E1,3.023486710E1,4.463140259E2,-2.868110352E3,2.902786135E3
1.567363804E1,3.054935074E1,4.464994202E2,-2.867812012E3,2.902523166E3
1.568368204E1,3.104020500E1,4.465135498E2,-2.867535645E3,2.902257486E3
1.569372604E1,3.142528725E1,4.464037170E2,-2.866677002E3,2.901396364E3
1.570377004E1,3.189910889E1,4.462513428E2,-2.866539795E3,2.901242529E3
1.571381404E1,3.239544678E1,4.459704590E2,-2.865799072E3,2.900472968E3
1.572385804E1,3.289637756E1,4.458139343E2,-2.865551025E3,2.900209461E3
1.573390204E1,3.340748215E1,4.452929077E2,-2.864956299E3,2.899547625E3
1.574394604E1,3.429657745E1,4.445507507E2,-2.864347412E3,2.898842480E3
1.575399004E1,3.463543701E1,4.444162598E2,-2.863581055E3,2.898068647E3
1.576403404E1,3.516053772E1,4.441963806E2,-2.863010742E3,2.897477730E3
1.577407804E1,3.543639374E1,4.436152344E2,-2.862228027E3,2.896618631E3
1.578412204E1,1.230666199E2,-1.041991501E2,1.896576294E3,1.903419159E3
1.579416604E1,1.236137085E2,-1.047785797E2,1.897816895E3,1.904722517E3
1.580421104E1,1.237643356E2,-1.050894623E2,1.898171265E3,1.905102505E3
1.581425504E1,1.240992966E2,-1.055041656E2,1.899057129E3,1.906029838E3
1.582429904E1,1.243423615E2,-1.059483948E2,1.899968018E3,1.906977859E3
1.583434304E1,1.251630325E2,-1.065227051E2,1.900071289E3,1.907166426E3
1.584438704E1,1.254643326E2,-1.070066757E2,1.900989502E3,1.908128092E3
1.585443104E1,1.261064606E2,-1.074179611E2,1.901219482E3,1.908422641E3
1.586447504E1,1.266196289E2,-1.078665771E2,1.901294189E3,1.908556345E3
1.587451904E1,1.275932312E2,-1.081721497E2,1.901264526E3,1.908608930E3
1.588456304E1,1.283218994E2,-1.087150269E2,1.901447998E3,1.908871383E3
1.589460704E1,1.292178040E2,-1.090292435E2,1.901292969E3,1.908795319E3
1.590465104E1,1.298120422E2,-1.095519104E2,1.902140137E3,1.909709372E3
1.591469504E1,1.304428406E2,-1.097318878E2,1.901981567E3,1.909604751E3
1.592474004E1,1.311418610E2,-1.104726410E2,1.902792969E3,1.910503461E3
1.593478404E1,1.316877136E2,-1.109835205E2,1.902604736E3,1.910383150E3
1.594482804E1,1.320875702E2,-1.115045319E2,1.903302368E3,1.911135864E3
1.595487204E1,1.323637543E2,-1.120222778E2,1.904406738E3,1.912285067E3
1.596491604E1,1.330648956E2,-1.126292725E2,1.904724121E3,1.912685441E3
1.597496004E1,1.335034180E2,-1.131021881E2,1.905469238E3,1.913485899E3
1.598500404E1,1.343330383E2,-1.136827393E2,1.905638306E3,1.913746713E3
1.599504804E1,1.350443115E2,-1.143960342E2,1.905733521E3,1.913934082E3
1.600509204E1,1.359824524E2,-1.148618622E2,1.906337891E3,1.914630154E3
1.601513604E1,1.367655792E2,-1.153244019E2,1.906643799E3,1.915018307E3
1.602518004E1,1.379607544E2,-1.158119354E2,1.906643066E3,1.915132726E3
1.603522404E1,1.389916687E2,-1.165833130E2,1.907274292E3,1.915882454E3
1.604526804E1,1.401507263E2,-1.171521225E2,1.906659790E3,1.915389882E3
1.605531304E1,1.411341705E2,-1.180240555E2,1.907364258E3,1.916216831E3
1.606535704E1,1.421972198E2,-1.185206146E2,1.907229004E3,1.916191446E3
1.607540104E1,1.435200348E2,-1.195154419E2,1.907632568E3,1.916753494E3
1.608544504E1,1.444165344E2,-1.202257462E2,1.908411621E3,1.917640551E3
1.609548904E1,1.454987640E2,-1.211201630E2,1.908416504E3,1.917783496E3
1.610553304E1,1.463852234E2,-1.219451904E2,1.908980103E3,1.918464046E3
1.611557704E1,1.475781403E2,-1.227762680E2,1.909363037E3,1.918989455E3
1.612562104E1,-2.881334305E1,-2.769095154E2,1.582070190E3,1.606379524E3
1.613566504E1,-2.881334305E1,-2.769095154E2,1.582070190E3,1.606379524E3
1.614570904E1,-2.754465485E1,-2.777401733E2,1.582326782E3,1.606753359E3
1.615575304E1,-2.645803070E1,-2.786387329E2,1.582500488E3,1.607061718E3
1.616579704E1,-2.486183548E1,-2.795413208E2,1.582822266E3,1.607509809E3
1.617584204E1,-2.365285492E1,-2.804719849E2,1.583320312E3,1.608144025E3
1.618588604E1,-2.190383911E1,-2.811955566E2,1.583075562E3,1.608004649E3
1.619593004E1,-2.016746902E1,-2.822958069E2,1.583572632E3,1.608664020E3
1.620597404E1,-1.841906357E1,-2.829431458E2,1.583043701E3,1.608236129E3
1.621601804E1,-1.649576950E1,-2.841164856E2,1.583277466E3,1.608652175E3
1.622606204E1,-1.473659897E1,-2.850695801E2,1.583339355E3,1.608864614E3
1.623610604E1,-1.279774857E1,-2.864020691E2,1.583620483E3,1.609361290E3
1.624614817E1,-1.088639069E1,-2.873768311E2,1.583834473E3,1.609731528E3
1.625619217E1,-8.730480194E0,-2.888170166E2,1.584320190E3,1.610453960E3
1.626623617E1,-6.853820801E0,-2.899313049E2,1.584046875E3,1.610376241E3
1.627628017E1,-4.676376343E0,-2.911746521E2,1.584391968E3,1.610932169E3
1.628632417E1,-2.531112671E0,-2.924102783E2,1.584109253E3,1.610873149E3
1.629636817E1,-2.721481323E-1,-2.938353577E2,1.584200439E3,1.611220135E3
1.630641317E1,1.857082367E0,-2.950496521E2,1.584326050E3,1.611566560E3
1.631645717E1,4.218273163E0,-2.961693726E2,1.583547485E3,1.611011089E3
1.632650117E1,6.534984589E0,-2.975720520E2,1.583327148E3,1.611060735E3
1.633654517E1,9.093151093E0,-2.984199524E2,1.582357544E3,1.610277166E3
1.634658917E1,1.170412827E1,-2.994602051E2,1.581677124E3,1.609818600E3
1.635663317E1,1.432831955E1,-3.003081055E2,1.580973145E3,1.609306168E3
1.636667717E1,1.688299942E1,-3.012809448E2,1.580354980E3,1.608905562E3
1.637672117E1,1.958147812E1,-3.021262512E2,1.579718506E3,1.608469541E3
1.638676517E1,2.246040726E1,-3.032500305E2,1.579233887E3,1.608242743E3
1.639680917E1,2.549156570E1,-3.040064392E2,1.578197876E3,1.607413534E3
1.640685317E1,2.868186569E1,-3.052285767E2,1.577972534E3,1.607477668E3
1.641689717E1,3.179367447E1,-3.060644531E2,1.576999634E3,1.606740219E3
1.642694117E1,3.503163528E1,-3.073907471E2,1.576670898E3,1.606738127E3
1.643698617E1,3.805825424E1,-3.084035950E2,1.575797363E3,1.606143997E3
1.644703017E1,4.125547409E1,-3.095651855E2,1.574746582E3,1.605415652E3
1.645707417E1,4.447429276E1,-3.106667175E2,1.574401367E3,1.605375793E3
1.646711817E1,4.762282181E1,-3.116432190E2,1.573291870E3,1.604567461E3
1.647716217E1,5.068278885E1,-3.124624023E2,1.572617188E3,1.604159068E3
1.648720617E1,5.382038498E1,-3.131075134E2,1.572218872E3,1.603996612E3
1.649725017E1,5.651900101E1,-3.135386047E2,1.570895386E3,1.602876529E3
1.650729417E1,5.975951767E1,-3.136356201E2,1.569362427E3,1.601510827E3
1.651733817E1,6.273651505E1,-3.138707275E2,1.567842407E3,1.600181402E3
1.652738217E1,6.539846802E1,-3.134294739E2,1.565775146E3,1.598176087E3
1.653742617E1,-4.260926514E2,-2.199887543E2,-1.568095703E3,1.639778684E3
1.654747017E1,-4.235971069E2,-2.189578857E2,-1.570633057E3,1.641421720E3
1.655751417E1,-4.213715820E2,-2.182189178E2,-1.572672852E3,1.642703079E3
1.656755917E1,-4.194998169E2,-2.167876740E2,-1.575051880E3,1.644313053E3
1.657760317E1,-4.176185303E2,-2.156333313E2,-1.577697998E3,1.646218073E3
1.658764717E1,-4.159074707E2,-2.142091980E2,-1.579837646E3,1.647650325E3
1.659769117E1,-4.140830688E2,-2.130932922E2,-1.581514160E3,1.648654172E3
1.660773517E1,-4.121623840E2,-2.117750854E2,-1.583409424E3,1.649821785E3
1.661777917E1,-4.103531494E2,-2.105728149E2,-1.584708008E3,1.650463598E3
1.662782317E1,-4.103531494E2,-2.105728149E2,-1.584708008E3,1.650463598E3
1.663786717E1,-4.088585815E2,-2.091970673E2,-1.587006226E3,1.652125150E3
1.664791117E1,-4.074451294E2,-2.077360840E2,-1.588491699E3,1.653018963E3
1.665795517E1,-4.066012573E2,-2.059105225E2,-1.589976562E3,1.654010035E3
1.666799917E1,-4.057824707E2,-2.040657806E2,-1.591966309E3,1.655493577E3
1.667804317E1,-4.054427490E2,-2.021228485E2,-1.593419556E3,1.656569754E3
1.668808717E1,-4.051706848E2,-1.999190216E2,-1.595471924E3,1.658210348E3
1.669813117E1,-4.051788940E2,-1.977370758E2,-1.596901855E3,1.659326798E3
1.670817617E1,-4.051741333E2,-1.954288330E2,-1.598545166E3,1.660633962E3
1.671822017E1,-4.053122559E2,-1.933280029E2,-1.600503540E3,1.662307229E3
1.672826417E1,-4.055730591E2,-1.908715973E2,-1.601596436E3,1.663139385E3
1.673830817E1,-4.059655762E2,-1.885604248E2,-1.603374146E3,1.664683674E3
1.674835217E1,-4.065799561E2,-1.859465179E2,-1.604631836E3,1.665751091E3
1.675839617E1,-4.075368347E2,-1.836713409E2,-1.605278809E3,1.666355750E3
1.676844017E1,-4.087080994E2,-1.808799438E2,-1.606988037E3,1.667983938E3
1.677848417E1,-4.100695801E2,-1.786030884E2,-1.607799683E3,1.668854680E3
1.678852817E1,-4.116857910E2,-1.760169067E2,-1.609113525E3,1.670243539E3
1.679857217E1,-4.135684204E2,-1.736904297E2,-1.610017334E3,1.671335699E3
1.680861617E1,-2.235689453E3,-1.038956451E2,-8.476157227E2,2.393230881E3
1.681866017E1,-2.237497070E3,-1.019214935E2,-8.484932861E2,2.395145504E3
1.682870417E1,-2.239594482E3,-9.975610352E1,-8.490091553E2,2.397196544E3
1.683874917E1,-2.241470215E3,-9.812375641E1,-8.491737061E2,2.398939970E3
1.684879317E1,-2.243659668E3,-9.649835968E1,-8.499149170E2,2.401182210E3
1.685883717E1,-2.245855469E3,-9.502122498E1,-8.497255859E2,2.403108277E3
1.686888117E1,-2.248039795E3,-9.361103058E1,-8.500926514E2,2.405224202E3
1.687892517E1,-2.250096191E3,-9.231287384E1,-8.505098877E2,2.407243570E3
1.688896917E1,-2.252183105E3,-9.096393585E1,-8.501479492E2,2.409015300E3
